episode,environment_seed,episode_cost,episode_reward,epsilon,global_step,mean_loss
590,753968133,479492.5,-4794.924999999999,0.7496482521626305,29500,1.0494648498296737
591,816687236,508195.0,-5081.950000000001,0.7492835192273816,29550,1.0237855476140976
592,173957297,532757.5,-5327.574999999999,0.7489189686130163,29600,1.1372682988643645
593,677418670,596555.0,-5965.55,0.748554600228397,29650,1.1524880123138428
594,605021642,510975.0,-5109.749999999998,0.7481904139824315,29700,1.0462429481744766
595,313978093,407787.5,-4077.874999999999,0.7478264097840733,29750,1.099594160914421
596,812525437,411450.0,-4114.500000000001,0.7474625875423213,29800,1.110224666595459
597,860199045,494825.0,-4948.250000000002,0.74709894716622,29850,1.1521164000034332
598,918139322,320430.0,-3204.3,0.7467354885648594,29900,1.1274527710676194
599,801676823,665472.5,-6654.724999999999,0.7463722116473746,29950,1.0849045938253403
600,99956246,593017.5,-5930.174999999998,0.7460091163229464,30000,1.051720439195633
601,261767739,643647.5,-6436.4749999999985,0.7456462025008012,30050,1.1704498064517974
602,609798858,490962.5,-4909.625,0.7452834700902103,30100,1.1835061872005463
603,741487754,409427.5,-4094.275000000002,0.7449209190004908,30150,1.1187158089876175
604,919342023,555080.0,-5550.8,0.7445585491410048,30200,1.0384497499465943
605,160302643,438235.0,-4382.349999999999,0.7441963604211599,30250,1.072957332134247
606,770033668,438730.0,-4387.3,0.7438343527504088,30300,1.0909834384918213
607,913711602,440605.0,-4406.05,0.7434725260382498,30350,1.11974494099617
608,342221451,438347.5,-4383.474999999999,0.7431108801942259,30400,0.9821816670894623
609,869059985,544482.5,-5444.825000000001,0.7427494151279259,30450,1.0400905442237853
610,494569865,664662.5,-6646.625,0.7423881307489834,30500,1.0902547669410705
611,83545154,382027.5,-3820.2750000000005,0.7420270269670773,30550,1.177209416627884
612,292187582,403010.0,-4030.1,0.7416661036919319,30600,1.129720126390457
613,550632911,453675.0,-4536.750000000001,0.7413053608333161,30650,1.124810681939125
614,68224563,404065.0,-4040.6499999999996,0.7409447983010441,30700,1.0846846461296082
615,827907949,470892.5,-4708.925000000001,0.7405844160049756,30750,1.1146354478597642
616,726526552,549752.5,-5497.524999999999,0.7402242138550148,30800,1.1654938971996307
617,76799755,394265.0,-3942.6500000000015,0.7398641917611112,30850,1.1588805705308913
618,349438001,544562.5,-5445.624999999999,0.7395043496332593,30900,1.1057369768619538
619,790279625,695317.5,-6953.174999999997,0.7391446873814986,30950,1.139766651391983
620,453289985,597392.5,-5973.925000000002,0.7387852049159136,31000,1.0771670484542846
621,109312304,581662.5,-5816.625000000002,0.7384259021466333,31050,1.0222689932584763
622,591740842,485372.5,-4853.7249999999985,0.7380667789838324,31100,1.0941250771284103
623,899525273,597147.5,-5971.474999999999,0.7377078353377301,31150,1.118855435848236
624,380391758,797350.0,-7973.5,0.7373490711185903,31200,1.158476084470749
625,304301955,498162.5,-4981.625000000002,0.7369904862367219,31250,1.1549790751934053
626,473984558,542095.0,-5420.950000000001,0.736632080602479,31300,1.1010699701309203
627,894323342,580575.0,-5805.749999999997,0.7362738541262598,31350,1.2427545768022537
628,144001365,707167.5,-7071.675000000002,0.7359158067185079,31400,1.1428457081317902
629,153106806,573147.5,-5731.474999999999,0.7355579382897114,31450,1.0731460928916932
630,142856219,550600.0,-5506.000000000001,0.7352002487504032,31500,1.1950032490491866
631,355816730,561040.0,-5610.4000000000015,0.7348427380111611,31550,1.1552519857883454
632,751096788,438872.5,-4388.725,0.734485405982607,31600,1.1112926888465882
633,333291216,390335.0,-3903.3500000000013,0.7341282525754081,31650,1.1252719449996949
634,180197296,553892.5,-5538.924999999999,0.7337712777002762,31700,1.190276061296463
635,807531555,721885.0,-7218.8499999999985,0.7334144812679675,31750,1.0851275837421417
636,559999199,811660.0,-8116.5999999999985,0.7330578631892827,31800,1.1415220761299134
637,109772210,462910.0,-4629.1,0.7327014233750675,31850,1.2433021342754365
638,116163449,508332.5,-5083.325000000001,0.7323451617362118,31900,1.1738316082954408
639,357865286,721927.5,-7219.275000000001,0.7319890781836502,31950,1.1898644804954528
640,522701349,406002.5,-4060.025,0.7316331726283618,32000,1.1645177829265594
641,277208553,608105.0,-6081.05,0.7312774449813704,32050,1.1518361473083496
642,899339174,685430.0,-6854.300000000002,0.730921895153744,32100,1.071228089928627
643,402952154,715617.5,-7156.175000000001,0.730566523056595,32150,1.103123078942299
644,933630019,343360.0,-3433.6000000000004,0.7302113286010803,32200,1.0750110960006714
645,245021392,624910.0,-6249.100000000001,0.7298563116984017,32250,1.119267419576645
646,651998519,495560.0,-4955.599999999999,0.7295014722598047,32300,1.1640977990627288
647,344562139,424642.5,-4246.425,0.7291468101965793,32350,1.17248828291893
648,313634530,402680.0,-4026.7999999999993,0.7287923254200602,32400,1.2164991903305054
649,515042726,523947.5,-5239.475,0.7284380178416263,32450,1.2453620326519013
650,745376857,484875.0,-4848.749999999999,0.7280838873727005,32500,1.1276272696256637
651,317914484,417467.5,-4174.675,0.72772993392475,32550,1.255292890071869
652,355164639,536517.5,-5365.174999999999,0.727376157409287,32600,1.1680940580368042
653,434152925,584540.0,-5845.399999999998,0.7270225577378667,32650,1.1310955131053924
654,594338607,351410.0,-3514.1000000000004,0.7266691348220897,32700,1.0570220041275025
655,891084651,828417.5,-8284.175,0.7263158885736001,32750,1.218067228794098
656,95199312,438627.5,-4386.275000000001,0.7259628189040863,32800,1.2664008510112763
657,936963007,496595.0,-4965.95,0.7256099257252809,32850,1.1338014435768127
658,848895602,535260.0,-5352.6,0.7252572089489606,32900,1.196764348745346
659,146326363,377747.5,-3777.4750000000004,0.7249046684869462,32950,1.154724981188774
660,172277037,535030.0,-5350.300000000001,0.7245523042511026,33000,1.1554936105012894
661,191639671,557400.0,-5573.999999999998,0.7242001161533388,33050,1.1770526957511902
662,645691869,709277.5,-7092.775,0.7238481041056076,33100,1.290071937441826
663,879519466,865397.5,-8653.974999999999,0.7234962680199062,33150,1.178351314663887
664,911335821,379892.5,-3798.925,0.7231446078082754,33200,1.1842364120483397
665,729284164,568577.5,-5685.775,0.7227931233828002,33250,1.2409598737955094
666,835306534,385555.0,-3855.549999999999,0.7224418146556096,33300,1.1325074607133865
667,845518086,761552.5,-7615.524999999999,0.7220906815388762,33350,1.2391537255048752
668,658654573,635230.0,-6352.299999999999,0.7217397239448169,33400,1.2047740614414215
669,21304573,712852.5,-7128.525000000002,0.7213889417856922,33450,1.1989743411540985
670,468512652,497975.0,-4979.750000000002,0.7210383349738068,33500,1.1739347594976426
671,444481640,824730.0,-8247.300000000001,0.7206879034215085,33550,1.1205370622873305
672,745861979,409135.0,-4091.349999999999,0.7203376470411899,33600,1.13597729742527
673,537741879,502635.0,-5026.349999999999,0.7199875657452866,33650,1.1565649914741516
674,15671785,564142.5,-5641.425,0.7196376594462784,33700,1.1107695531845092
675,392046156,633832.5,-6338.324999999999,0.7192879280566887,33750,1.1788786578178405
676,246815390,552320.0,-5523.2,0.7189383714890847,33800,1.2428942143917083
677,6015456,567192.5,-5671.925000000001,0.7185889896560772,33850,1.2677012091875077
678,143292984,532070.0,-5320.700000000001,0.7182397824703207,33900,1.2044423985481263
679,29387905,558505.0,-5585.05,0.7178907498445135,33950,1.2131717717647552
680,647593556,838205.0,-8382.05,0.7175418916913975,34000,1.2014669317007065
681,97299631,482475.0,-4824.75,0.7171932079237578,34050,1.174520137310028
682,192130567,550670.0,-5506.700000000001,0.716844698454424,34100,1.228814060688019
683,904429253,622032.5,-6220.325000000001,0.7164963631962683,34150,1.2634557688236236
684,347821534,413105.0,-4131.050000000001,0.7161482020622071,34200,1.2378250551223755
685,177281374,461347.5,-4613.475,0.7158002149651999,34250,1.2849651598930358
686,722344338,555772.5,-5557.724999999999,0.7154524018182501,34300,1.232261916399002
687,759733618,676392.5,-6763.924999999999,0.7151047625344045,34350,1.1041991430521012
688,743985393,604987.5,-6049.875,0.7147572970267531,34400,1.106920616030693
689,126664155,678812.5,-6788.125,0.7144100052084295,34450,1.159962546825409
690,523579375,380325.0,-3803.2500000000005,0.7140628869926108,34500,1.1147387778759004
691,543041921,639095.0,-6390.95,0.7137159422925177,34550,1.1648723196983337
692,468924628,728270.0,-7282.699999999999,0.7133691710214135,34600,1.2494087529182434
693,591210723,818927.5,-8189.274999999998,0.7130225730926059,34650,1.2739030778408051
694,420053068,412845.0,-4128.450000000002,0.7126761484194449,34700,1.1871473264694214
695,935983592,509897.5,-5098.975,0.7123298969153248,34750,1.1294481241703034
696,222274368,339307.5,-3393.0750000000007,0.7119838184936825,34800,1.1568502295017242
697,479246854,712665.0,-7126.649999999999,0.7116379130679985,34850,1.2722426998615264
698,106855888,501950.0,-5019.499999999999,0.7112921805517963,34900,1.1924307823181153
699,200060099,515270.0,-5152.7,0.7109466208586428,34950,1.2270746207237244
700,17749514,610232.5,-6102.325000000001,0.7106012339021482,35000,1.2297555327415466
701,180060201,420945.0,-4209.450000000001,0.7102560195959656,35050,1.2621420991420746
702,876181159,571227.5,-5712.275,0.7099109778537915,35100,1.1813495618104934
703,309120768,572165.0,-5721.6500000000015,0.7095661085893656,35150,1.1558787775039674
704,259108400,496267.5,-4962.675,0.7092214117164702,35200,1.2402453631162644
705,474302541,504772.5,-5047.725000000002,0.7088768871489315,35250,1.2219382703304291
706,179701139,593262.5,-5932.625000000002,0.7085325348006182,35300,1.2608164405822755
707,38853924,619985.0,-6199.849999999999,0.7081883545854422,35350,1.2362869209051133
708,494533878,622125.0,-6221.250000000002,0.7078443464173582,35400,1.2260831290483474
709,458646459,787115.0,-7871.15,0.7075005102103645,35450,1.2254760551452637
710,690075736,397152.5,-3971.5250000000005,0.707156845878502,35500,1.2340709364414215
711,761123653,443007.5,-4430.075,0.7068133533358546,35550,1.1758807444572448
712,162174789,575570.0,-5755.700000000002,0.7064700324965489,35600,1.2335751271247863
713,100222855,747100.0,-7470.999999999999,0.706126883274755,35650,1.1659607005119323
714,511729807,398170.0,-3981.6999999999994,0.7057839055846855,35700,1.2706972539424897
715,807905502,488535.0,-4885.349999999999,0.7054410993405961,35750,1.291908758878708
716,322559083,628207.5,-6282.074999999999,0.7050984644567849,35800,1.216075565814972
717,680642217,236215.0,-2362.15,0.7047560008475935,35850,1.174872361421585
718,630654943,492237.5,-4922.375000000001,0.7044137084274059,35900,1.1901336109638214
719,433619987,541312.5,-5413.125000000001,0.7040715871106489,35950,1.2122888976335526
720,155446094,625857.5,-6258.575000000001,0.7037296368117921,36000,1.1769587022066117
721,59105898,302935.0,-3029.3500000000004,0.7033878574453484,36050,1.2299618005752564
722,8212353,434845.0,-4348.45,0.7030462489258723,36100,1.1287566608190536
723,984815995,520125.0,-5201.250000000001,0.7027048111679621,36150,1.1646594017744065
724,784022546,620720.0,-6207.199999999999,0.7023635440862585,36200,1.2443410283327103
725,409262039,820347.5,-8203.475,0.7020224475954441,36250,1.2466859102249146
726,618250139,428470.0,-4284.7,0.7016815216102453,36300,1.3040232372283935
727,83035715,534792.5,-5347.925000000001,0.7013407660454305,36350,1.2520575487613679
728,46134604,629212.5,-6292.124999999999,0.7010001808158107,36400,1.2364391958713532
729,836604073,428932.5,-4289.325000000001,0.7006597658362397,36450,1.2717791664600373
730,866315440,383735.0,-3837.3500000000004,0.7003195210216135,36500,1.2628341442346573
731,28839324,365460.0,-3654.6000000000004,0.6999794462868714,36550,1.2051895618438722
732,262566769,600102.5,-6001.025,0.6996395415469943,36600,1.1812416815757751
733,625110945,519392.5,-5193.925,0.6992998067170061,36650,1.1456758415699004
734,73992617,452167.5,-4521.675,0.6989602417119731,36700,1.2571487438678741
735,998814685,382957.5,-3829.575,0.6986208464470042,36750,1.3315281081199646
736,792894228,438260.0,-4382.6,0.6982816208372502,36800,1.2670403379201889
737,367009798,489625.0,-4896.25,0.6979425647979052,36850,1.2510942894220352
738,664239343,436967.5,-4369.675000000001,0.6976036782442048,36900,1.24771754860878
739,943725885,449947.5,-4499.475,0.6972649610914273,36950,1.3830497252941132
740,731221218,365015.0,-3650.1499999999996,0.6969264132548939,37000,1.270260248184204
741,512698008,412585.0,-4125.85,0.6965880346499672,37050,1.3011989110708237
742,930618177,333957.5,-3339.5750000000003,0.6962498251920528,37100,1.2570820665359497
743,309397986,583807.5,-5838.075,0.6959117847965981,37150,1.1482747304439545
744,429104142,479715.0,-4797.15,0.6955739133790931,37200,1.1839285969734192
745,529548367,407662.5,-4076.6250000000005,0.6952362108550701,37250,1.20292835354805
746,64209364,421642.5,-4216.424999999999,0.6948986771401032,37300,1.2341755086183548
747,310783987,265227.5,-2652.274999999999,0.6945613121498092,37350,1.1583196038007737
748,248846531,454030.0,-4540.299999999999,0.6942241157998468,37400,1.1599291825294495
749,250411166,514690.0,-5146.9,0.6938870880059167,37450,1.3063629424571992
750,413049983,399012.5,-3990.125,0.6935502286837623,37500,1.2614768522977828
751,208481698,392485.0,-3924.85,0.6932135377491684,37550,1.304061119556427
752,714857808,558582.5,-5585.825,0.6928770151179624,37600,1.211551947593689
753,376570235,524335.0,-5243.3499999999985,0.6925406607060138,37650,1.2015122652053833
754,356913044,465052.5,-4650.524999999998,0.6922044744292339,37700,1.2107581001520158
755,11870388,601455.0,-6014.550000000002,0.6918684562035762,37750,1.3809239554405213
756,122083136,597275.0,-5972.749999999999,0.6915326059450357,37800,1.2638481867313385
757,677345007,420842.5,-4208.425000000001,0.6911969235696505,37850,1.247800211906433
758,405598627,281225.0,-2812.2500000000005,0.6908614089934996,37900,1.3552765107154847
759,537417765,422567.5,-4225.674999999999,0.6905260621327044,37950,1.206356492638588
760,891357785,602090.0,-6020.9,0.6901908829034283,38000,1.1165590536594392
761,853958729,596252.5,-5962.524999999999,0.6898558712218764,38050,1.1746545672416686
762,43148951,478795.0,-4787.95,0.6895210270042959,38100,1.3370164048671722
763,485843999,528962.5,-5289.625000000002,0.6891863501669755,38150,1.2680380845069885
764,292663222,653835.0,-6538.349999999998,0.6888518406262462,38200,1.1839042222499847
765,743097292,407585.0,-4075.8499999999995,0.6885174982984804,38250,1.285443822145462
766,912591809,361845.0,-3618.449999999998,0.6881833231000928,38300,1.2638104009628295
767,800814546,428870.0,-4288.7,0.6878493149475393,38350,1.2760351413488389
768,428054522,531960.0,-5319.6,0.687515473757318,38400,1.220041855573654
769,844939671,490207.5,-4902.075,0.6871817994459688,38450,1.2820790445804595
770,726150925,599667.5,-5996.675000000003,0.6868482919300729,38500,1.2600586521625519
771,607903262,399367.5,-3993.6750000000006,0.6865149511262534,38550,1.1725431340932846
772,893688089,445505.0,-4455.050000000001,0.6861817769511752,38600,1.2073311352729796
773,85221368,424397.5,-4243.974999999999,0.6858487693215446,38650,1.226075407266617
774,235189453,459137.5,-4591.374999999998,0.6855159281541099,38700,1.1306794148683548
775,830232820,360300.0,-3602.9999999999995,0.6851832533656608,38750,1.3011117845773696
776,983860264,467107.5,-4671.074999999999,0.6848507448730283,38800,1.2370071458816527
777,286734470,476130.0,-4761.3,0.6845184025930855,38850,1.252178941965103
778,182468995,344910.0,-3449.0999999999995,0.684186226442747,38900,1.2905398082733155
779,273478295,578607.5,-5786.075000000001,0.6838542163389684,38950,1.267513233423233
780,481710701,381795.0,-3817.9499999999994,0.6835223721987475,39000,1.2331746351718902
781,996471416,558157.5,-5581.575000000001,0.6831906939391229,39050,1.3039776349067689
782,736112237,892545.0,-8925.45,0.6828591814771753,39100,1.178146082162857
783,326313356,533455.0,-5334.549999999998,0.6825278347300265,39150,1.358733320236206
784,520063182,458155.0,-4581.55,0.6821966536148399,39200,1.3550963842868804
785,305495703,583150.0,-5831.500000000001,0.6818656380488202,39250,1.3164437747001647
786,43202633,513925.0,-5139.250000000001,0.6815347879492134,39300,1.2082461285591126
787,975929986,487522.5,-4875.225,0.681204103233307,39350,1.3376009726524354
788,919192218,557212.5,-5572.125000000001,0.6808735838184299,39400,1.335440724492073
789,231413651,509652.5,-5096.525000000001,0.6805432296219522,39450,1.3048753476142883
790,545365623,510855.0,-5108.550000000001,0.6802130405612854,39500,1.2739227545261382
791,651044769,504080.0,-5040.8,0.6798830165538821,39550,1.2747440665960312
792,890399627,712202.5,-7122.025000000001,0.6795531575172363,39600,1.213876017332077
793,720275371,404232.5,-4042.325,0.6792234633688834,39650,1.3413257330656052
794,130941580,659042.5,-6590.424999999998,0.6788939340263997,39700,1.3446546244621276
795,519832691,876640.0,-8766.4,0.6785645694074032,39750,1.2780712735652924
796,796240829,414465.0,-4144.650000000001,0.6782353694295523,39800,1.2745180374383926
797,216351727,466862.5,-4668.625,0.6779063340105471,39850,1.1629615426063538
798,44649941,553112.5,-5531.125,0.6775774630681288,39900,1.187910652756691
799,606520467,370075.0,-3700.75,0.6772487565200799,39950,1.2754722732305526
800,11724387,476475.0,-4764.75,0.6769202142842234,40000,1.1688328635692598
801,40698698,387827.5,-3878.275,0.676591836278424,40050,1.2152926015853882
802,377856048,536520.0,-5365.199999999998,0.676263622420587,40100,1.3892556321620941
803,174931343,589925.0,-5899.250000000001,0.6759355726286591,40150,1.2588649308681488
804,393910657,572655.0,-5726.549999999999,0.6756076868206277,40200,1.359011470079422
805,219766377,387402.5,-3874.0249999999996,0.6752799649145215,40250,1.2775435483455657
806,62300959,490525.0,-4905.250000000001,0.6749524068284098,40300,1.240629865527153
807,266179088,547265.0,-5472.649999999997,0.6746250124804034,40350,1.3128881388902665
808,345769918,271732.5,-2717.3250000000007,0.6742977817886534,40400,1.3227066791057587
809,238929600,453262.5,-4532.625000000001,0.6739707146713524,40450,1.288228155374527
810,557430584,542230.0,-5422.300000000002,0.6736438110467333,40500,1.2606531977653503
811,54668838,501822.5,-5018.2249999999985,0.6733170708330704,40550,1.2622887033224106
812,741326297,550547.5,-5505.474999999999,0.6729904939486787,40600,1.270602390766144
813,264320510,443445.0,-4434.450000000001,0.6726640803119138,40650,1.4410943984985352
814,663297390,488825.0,-4888.249999999998,0.6723378298411724,40700,1.2855516296625138
815,246022902,627147.5,-6271.475000000002,0.6720117424548919,40750,1.2004837280511855
816,634567370,356542.5,-3565.425,0.6716858180715504,40800,1.231492176055908
817,374165799,427982.5,-4279.825,0.6713600566096668,40850,1.151158801317215
818,848175289,644642.5,-6446.424999999999,0.6710344579878007,40900,1.32129900932312
819,828685473,386370.0,-3863.7000000000003,0.6707090221245525,40950,1.2338661813735963
820,857234834,583867.5,-5838.674999999998,0.6703837489385632,41000,1.3242162132263184
821,161523811,586767.5,-5867.675000000001,0.6700586383485146,41050,1.2426526999473573
822,278237028,415817.5,-4158.174999999999,0.669733690273129,41100,1.2505541932582855
823,424982856,249550.0,-2495.5000000000005,0.6694089046311693,41150,1.232204155921936
824,289320979,573620.0,-5736.2,0.669084281341439,41200,1.2780486047267914
825,711335461,495912.5,-4959.125,0.6687598203227827,41250,1.2675779950618744
826,692796644,449025.0,-4490.25,0.6684355214940847,41300,1.2595234763622285
827,133826060,379215.0,-3792.1500000000005,0.6681113847742705,41350,1.3034085464477538
828,262611488,489767.5,-4897.675,0.6677874100823058,41400,1.2939589709043502
829,313147149,430000.0,-4300.000000000001,0.667463597337197,41450,1.322596599459648
830,838538603,282167.5,-2821.6749999999997,0.6671399464579909,41500,1.26129331946373
831,708152385,382507.5,-3825.0750000000007,0.6668164573637748,41550,1.3037408351898194
832,723193056,415477.5,-4154.775000000001,0.6664931299736764,41600,1.3378099632263183
833,794622834,322987.5,-3229.8749999999995,0.6661699642068639,41650,1.2901531535387039
834,387702760,472790.0,-4727.900000000001,0.6658469599825458,41700,1.336692214012146
835,423951403,445665.0,-4456.65,0.6655241172199711,41750,1.2638047862052917
836,46042409,409085.0,-4090.8499999999995,0.6652014358384291,41800,1.2073195445537568
837,776524057,424157.5,-4241.574999999999,0.6648789157572493,41850,1.3263062065839768
838,61297108,393395.0,-3933.9499999999994,0.6645565568958018,41900,1.4015320885181426
839,648182838,479695.0,-4796.949999999998,0.6642343591734969,41950,1.3447929406166077
840,293055034,528447.5,-5284.474999999999,0.6639123225097853,42000,1.3401761293411254
841,628854983,446390.0,-4463.9,0.6635904468241576,42050,1.2996500450372697
842,719960877,585437.5,-5854.375,0.6632687320361448,42100,1.2327529549598695
843,305357433,409310.0,-4093.1000000000004,0.6629471780653184,42150,1.266435055732727
844,405686302,600732.5,-6007.324999999998,0.66262578483129,42200,1.3968516790866852
845,343267603,390405.0,-3904.050000000001,0.6623045522537111,42250,1.240894998908043
846,888810991,454702.5,-4547.025,0.6619834802522736,42300,1.3394364178180695
847,457697363,386987.5,-3869.875,0.6616625687467095,42350,1.2518823093175888
848,251750507,448655.0,-4486.549999999999,0.661341817656791,42400,1.3357292294502259
849,393308930,666467.5,-6664.675,0.6610212269023302,42450,1.2210797917842866
850,924511694,510655.0,-5106.55,0.6607007964031795,42500,1.2274954813718795
851,831787105,537005.0,-5370.050000000001,0.6603805260792311,42550,1.2359335255622863
852,241097767,577102.5,-5771.025,0.6600604158504177,42600,1.2714600205421447
853,328666948,572432.5,-5724.325000000001,0.6597404656367115,42650,1.194324557185173
854,394610243,436582.5,-4365.824999999999,0.6594206753581252,42700,1.1611824667453765
855,540812403,548790.0,-5487.899999999999,0.6591010449347109,42750,1.225554479956627
856,679218616,440945.0,-4409.45,0.6587815742865613,42800,1.347896521091461
857,814228384,348780.0,-3487.8,0.6584622633338084,42850,1.2483273476362229
858,487162415,341187.5,-3411.874999999999,0.6581431119966248,42900,1.315557656288147
859,827187943,493047.5,-4930.474999999999,0.6578241201952225,42950,1.3225801181793213
860,855919307,326300.0,-3263.0,0.6575052878498535,43000,1.3038217759132384
861,537638890,464110.0,-4641.1,0.6571866148808099,43050,1.2179276436567306
862,946693795,656810.0,-6568.100000000002,0.6568681012084233,43100,1.2979507458209991
863,127551981,499440.0,-4994.399999999999,0.6565497467530653,43150,1.2297922092676163
864,13342583,435470.0,-4354.7,0.6562315514351473,43200,1.3636649000644683
865,906238307,368877.5,-3688.775,0.6559135151751205,43250,1.2761632120609283
866,113021955,515692.5,-5156.924999999999,0.6555956378934759,43300,1.2130658495426179
867,840383409,311612.5,-3116.125,0.6552779195107439,43350,1.2189323973655701
868,978123106,598672.5,-5986.7249999999985,0.6549603599474951,43400,1.2410061323642732
869,134334956,373867.5,-3738.6749999999993,0.6546429591243397,43450,1.302266116142273
870,55998387,438930.0,-4389.3,0.6543257169619273,43500,1.257253725528717
871,775749956,461197.5,-4611.974999999999,0.6540086333809475,43550,1.2063350647687912
872,370272816,294895.0,-2948.9499999999994,0.6536917083021294,43600,1.1910968589782716
873,360489623,586785.0,-5867.849999999999,0.6533749416462417,43650,1.2430147457122802
874,874984537,367610.0,-3676.099999999999,0.6530583333340925,43700,1.3938148820400238
875,196561169,440857.5,-4408.575000000001,0.6527418832865302,43750,1.1962221783399583
876,58399021,510177.5,-5101.775,0.6524255914244418,43800,1.2800682336091995
877,372499937,596462.5,-5964.624999999999,0.6521094576687545,43850,1.2686240941286087
878,424095101,439802.5,-4398.025,0.6517934819404352,43900,1.2436595982313157
879,79056086,408182.5,-4081.824999999998,0.6514776641604894,43950,1.3202082109451294
880,410505425,589290.0,-5892.9,0.6511620042499631,44000,1.244586684703827
881,872707736,382275.0,-3822.7500000000014,0.650846502129941,44050,1.1499151539802552
882,606656053,464767.5,-4647.674999999999,0.6505311577215479,44100,1.1639540684223175
883,872190964,422285.0,-4222.85,0.6502159709459474,44150,1.2407880729436875
884,972935307,371652.5,-3716.5249999999996,0.6499009417243429,44200,1.2657740956544876
885,426207402,238832.5,-2388.3250000000003,0.6495860699779772,44250,1.1998885029554367
886,992434024,297065.0,-2970.65,0.6492713556281322,44300,1.3098817431926728
887,262082471,390187.5,-3901.874999999999,0.6489567985961294,44350,1.2360247319936752
888,80443809,435810.0,-4358.1,0.6486423988033295,44400,1.2334940218925476
889,413129306,435075.0,-4350.75,0.6483281561711326,44450,1.214809192419052
890,33144812,542402.5,-5424.024999999999,0.648014070620978,44500,1.2341685038805008
891,595290366,226002.5,-2260.025000000001,0.6477001420743443,44550,1.2628060758113862
892,186301074,394925.0,-3949.249999999998,0.6473863704527495,44600,1.3511295771598817
893,878280717,598937.5,-5989.375000000001,0.6470727556777505,44650,1.215930328965187
894,707032356,560097.5,-5600.974999999999,0.6467592976709438,44700,1.322919579744339
895,290531102,390150.0,-3901.4999999999995,0.6464459963539646,44750,1.2705995535850525
896,647532833,514305.0,-5143.049999999999,0.6461328516484878,44800,1.2531776559352874
897,487199447,510210.0,-5102.099999999999,0.6458198634762272,44850,1.237596446275711
898,535599226,608390.0,-6083.9000000000015,0.6455070317589358,44900,1.3281703805923462
899,73843119,667397.5,-6673.975000000001,0.6451943564184055,44950,1.3798885834217072
900,593399758,323955.0,-3239.550000000001,0.6448818373764676,45000,1.259765580892563
901,685886527,400195.0,-4001.9499999999994,0.6445694745549924,45050,1.143307204246521
902,819421006,566690.0,-5666.9000000000015,0.6442572678758889,45100,1.2442584180831908
903,810657323,376022.5,-3760.224999999999,0.6439452172611057,45150,1.2347457373142243
904,431170955,353580.0,-3535.8000000000006,0.6436333226326301,45200,1.2614855659008026
905,867504009,345382.5,-3453.8250000000007,0.6433215839124883,45250,1.2408065843582152
906,864294104,436537.5,-4365.375,0.6430100010227457,45300,1.3265802454948425
907,329787574,540732.5,-5407.324999999998,0.6426985738855068,45350,1.192115260362625
908,874031896,357615.0,-3576.15,0.6423873024229145,45400,1.2717743068933487
909,83884445,316725.0,-3167.250000000001,0.6420761865571512,45450,1.3391032582521438
910,122790398,371770.0,-3717.7000000000007,0.6417652262104375,45500,1.2607791650295257
911,593869240,429505.0,-4295.05,0.6414544213050337,45550,1.191998047232628
912,233455451,601065.0,-6010.650000000001,0.6411437717632386,45600,1.0629073280096053
913,554940474,446557.5,-4465.575000000001,0.6408332775073895,45650,1.1823423540592193
914,20985022,468037.5,-4680.375,0.6405229384598632,45700,1.1354246976971627
915,263596537,676857.5,-6768.575000000002,0.6402127545430746,45750,1.206787059903145
916,670726898,526590.0,-5265.900000000001,0.6399027256794779,45800,1.1446901673078538
917,944403839,440432.5,-4404.325,0.6395928517915658,45850,1.2049486714601516
918,171802699,583032.5,-5830.325000000002,0.6392831328018699,45900,1.1801538181304931
919,498968528,285270.0,-2852.7000000000007,0.6389735686329605,45950,1.224915629029274
920,342551744,506287.5,-5062.874999999998,0.6386641592074463,46000,1.3004228526353836
921,545684798,398600.0,-3986.000000000001,0.6383549044479754,46050,1.350644302368164
922,363266120,422042.5,-4220.425,0.6380458042772337,46100,1.1931170201301575
923,473449679,483697.5,-4836.975,0.6377368586179463,46150,1.2260807996988297
924,320822894,413385.0,-4133.849999999999,0.6374280673928767,46200,1.2797676450014115
925,686897291,419210.0,-4192.099999999999,0.6371194305248272,46250,1.3025083494186402
926,123376262,521560.0,-5215.600000000001,0.6368109479366385,46300,1.2410367232561113
927,128826570,469212.5,-4692.125,0.6365026195511901,46350,1.2351251071691514
928,936244425,423077.5,-4230.775,0.6361944452913998,46400,1.1822239488363266
929,942691050,463532.5,-4635.325,0.635886425080224,46450,1.194093810915947
930,72550388,444905.0,-4449.05,0.6355785588406576,46500,1.2421168982982635
931,725268623,412137.5,-4121.375000000001,0.6352708464957342,46550,1.232618073821068
932,635356244,238292.5,-2382.9249999999993,0.6349632879685256,46600,1.2120675033330917
933,265114326,348217.5,-3482.175,0.634655883182142,46650,1.245256974697113
934,127040397,392805.0,-3928.049999999999,0.6343486320597327,46700,1.1802928417921066
935,650091865,366542.5,-3665.4250000000006,0.6340415345244846,46750,1.1422539710998536
936,485719786,315570.0,-3155.7,0.6337345904996232,46800,1.2232753866910935
937,282907903,449185.0,-4491.850000000001,0.6334277999084126,46850,1.2214705616235733
938,519043366,542485.0,-5424.85,0.6331211626741553,46900,1.1423696899414062
939,647403852,403090.0,-4030.9000000000005,0.6328146787201918,46950,1.2299714851379395
