episode,episode_cost,epsilon
871,259307.5,0.03047079371508607
872,247165.0,0.030348910540225725
873,291285.0,0.03022751489806482
874,292915.0,0.03010660483847256
875,200485.0,0.03
876,254737.5,0.03
877,165835.0,0.03
878,208167.5,0.03
879,216700.0,0.03
880,279385.0,0.03
881,181197.5,0.03
882,202570.0,0.03
883,143205.0,0.03
884,228477.5,0.03
885,209660.0,0.03
886,185425.0,0.03
887,211642.5,0.03
888,156780.0,0.03
889,268617.5,0.03
890,171017.5,0.03
891,181060.0,0.03
892,235842.5,0.03
893,284855.0,0.03
894,203365.0,0.03
895,179570.0,0.03
896,178370.0,0.03
897,124682.5,0.03
898,204587.5,0.03
899,233327.5,0.03
900,226840.0,0.03
901,333390.0,0.03
902,216752.5,0.03
903,198290.0,0.03
904,230745.0,0.03
905,162110.0,0.03
906,208325.0,0.03
907,234985.0,0.03
908,204052.5,0.03
909,251032.5,0.03
910,227350.0,0.03
911,231510.0,0.03
912,216662.5,0.03
913,282087.5,0.03
914,212662.5,0.03
915,132662.5,0.03
916,218295.0,0.03
917,192000.0,0.03
918,148155.0,0.03
919,230940.0,0.03
920,191470.0,0.03
921,206725.0,0.03
922,215405.0,0.03
923,189865.0,0.03
924,210482.5,0.03
925,263697.5,0.03
926,228192.5,0.03
927,212382.5,0.03
928,220037.5,0.03
929,192770.0,0.03
930,194995.0,0.03
931,230332.5,0.03
932,216295.0,0.03
933,232275.0,0.03
934,197240.0,0.03
935,218405.0,0.03
936,223477.5,0.03
937,227180.0,0.03
938,206395.0,0.03
939,278022.5,0.03
940,208460.0,0.03
941,209610.0,0.03
942,192230.0,0.03
943,239932.5,0.03
944,244085.0,0.03
945,291797.5,0.03
946,244225.0,0.03
947,158140.0,0.03
948,166172.5,0.03
949,175895.0,0.03
950,209927.5,0.03
951,193657.5,0.03
952,208635.0,0.03
953,136545.0,0.03
954,228397.5,0.03
955,228297.5,0.03
956,183862.5,0.03
957,235797.5,0.03
958,175570.0,0.03
959,160517.5,0.03
960,180565.0,0.03
961,213837.5,0.03
962,203200.0,0.03
963,191205.0,0.03
964,145875.0,0.03
965,211585.0,0.03
966,192527.5,0.03
967,308920.0,0.03
968,179517.5,0.03
969,217375.0,0.03
970,245952.5,0.03
971,234677.5,0.03
972,259585.0,0.03
973,144037.5,0.03
974,202927.5,0.03
975,242127.5,0.03
976,257602.5,0.03
977,192950.0,0.03
978,294952.5,0.03
979,169080.0,0.03
980,172177.5,0.03
981,226865.0,0.03
982,158435.0,0.03
983,247380.0,0.03
984,234675.0,0.03
985,281867.5,0.03
986,325922.5,0.03
987,229002.5,0.03
988,235157.5,0.03
989,166697.5,0.03
990,175225.0,0.03
991,246937.5,0.03
992,199987.5,0.03
993,223315.0,0.03
994,171912.5,0.03
995,236527.5,0.03
996,180932.5,0.03
997,190477.5,0.03
998,168352.5,0.03
999,186630.0,0.03
1000,176402.5,0.03
1001,165487.5,0.03
1002,218650.0,0.03
1003,169565.0,0.03
1004,302465.0,0.03
1005,292920.0,0.03
1006,249142.5,0.03
1007,270745.0,0.03
1008,313545.0,0.03
1009,314955.0,0.03
1010,259390.0,0.03
1011,247612.5,0.03
1012,180335.0,0.03
1013,182362.5,0.03
1014,201742.5,0.03
1015,154640.0,0.03
1016,114325.0,0.03
1017,203835.0,0.03
1018,186427.5,0.03
1019,121060.0,0.03
1020,211955.0,0.03
1021,191545.0,0.03
1022,248620.0,0.03
1023,342305.0,0.03
1024,307202.5,0.03
1025,360857.5,0.03
1026,323945.0,0.03
1027,308167.5,0.03
1028,345330.0,0.03
1029,348292.5,0.03
1030,226282.5,0.03
1031,346575.0,0.03
1032,316395.0,0.03
1033,305607.5,0.03
1034,208227.5,0.03
1035,247085.0,0.03
1036,199695.0,0.03
1037,211767.5,0.03
1038,307177.5,0.03
1039,227007.5,0.03
1040,315267.5,0.03
1041,355357.5,0.03
1042,218675.0,0.03
1043,271485.0,0.03
1044,315565.0,0.03
1045,298805.0,0.03
1046,339892.5,0.03
1047,323005.0,0.03
1048,252970.0,0.03
1049,334492.5,0.03
1050,323667.5,0.03
1051,314782.5,0.03
1052,292325.0,0.03
1053,257662.5,0.03
1054,225075.0,0.03
1055,301410.0,0.03
1056,360275.0,0.03
1057,300470.0,0.03
1058,377747.5,0.03
1059,300235.0,0.03
1060,258872.5,0.03
1061,195767.5,0.03
1062,242857.5,0.03
1063,314025.0,0.03
1064,298190.0,0.03
1065,301500.0,0.03
1066,359905.0,0.03
1067,373802.5,0.03
1068,252897.5,0.03
1069,274517.5,0.03
1070,247460.0,0.03
1071,257962.5,0.03
1072,271692.5,0.03
1073,312127.5,0.03
1074,309202.5,0.03
1075,258507.5,0.03
1076,376805.0,0.03
1077,333347.5,0.03
1078,342725.0,0.03
1079,312160.0,0.03
1080,300347.5,0.03
1081,248090.0,0.03
1082,242990.0,0.03
1083,247015.0,0.03
1084,312402.5,0.03
1085,283505.0,0.03
1086,275105.0,0.03
1087,260162.5,0.03
1088,236665.0,0.03
1089,244150.0,0.03
1090,255900.0,0.03
1091,275005.0,0.03
1092,250022.5,0.03
1093,290230.0,0.03
1094,299612.5,0.03
1095,240642.5,0.03
1096,229795.0,0.03
1097,249465.0,0.03
1098,168837.5,0.03
1099,336945.0,0.03
1100,346622.5,0.03
1101,308552.5,0.03
1102,213085.0,0.03
1103,157372.5,0.03
1104,190062.5,0.03
1105,197802.5,0.03
1106,124510.0,0.03
1107,184972.5,0.03
1108,234025.0,0.03
1109,208720.0,0.03
1110,185802.5,0.03
1111,244807.5,0.03
1112,205115.0,0.03
1113,140667.5,0.03
1114,132620.0,0.03
1115,147552.5,0.03
1116,201612.5,0.03
1117,205110.0,0.03
1118,258562.5,0.03
1119,214685.0,0.03
1120,140690.0,0.03
1121,175905.0,0.03
1122,198475.0,0.03
1123,215050.0,0.03
1124,171892.5,0.03
1125,194237.5,0.03
1126,160240.0,0.03
1127,159477.5,0.03
1128,130232.5,0.03
1129,187892.5,0.03
1130,228245.0,0.03
1131,192465.0,0.03
1132,148930.0,0.03
1133,188607.5,0.03
1134,147872.5,0.03
1135,154065.0,0.03
1136,165107.5,0.03
1137,138800.0,0.03
1138,162680.0,0.03
1139,137355.0,0.03
1140,155360.0,0.03
1141,219685.0,0.03
1142,247647.5,0.03
1143,155342.5,0.03
1144,232190.0,0.03
1145,171370.0,0.03
1146,168017.5,0.03
1147,133677.5,0.03
1148,128497.5,0.03
1149,125785.0,0.03
1150,140467.5,0.03
1151,126265.0,0.03
1152,157880.0,0.03
1153,150302.5,0.03
1154,131647.5,0.03
1155,141780.0,0.03
1156,178777.5,0.03
1157,128665.0,0.03
1158,148792.5,0.03
1159,134775.0,0.03
1160,168175.0,0.03
1161,143022.5,0.03
1162,207545.0,0.03
1163,154255.0,0.03
1164,150745.0,0.03
1165,155790.0,0.03
1166,155597.5,0.03
1167,160975.0,0.03
1168,150907.5,0.03
1169,137130.0,0.03
1170,132002.5,0.03
1171,165532.5,0.03
1172,137162.5,0.03
1173,120632.5,0.03
1174,131125.0,0.03
1175,164462.5,0.03
1176,138485.0,0.03
1177,140655.0,0.03
1178,130580.0,0.03
1179,148160.0,0.03
1180,127490.0,0.03
1181,142167.5,0.03
1182,146665.0,0.03
1183,138325.0,0.03
1184,153280.0,0.03
1185,137710.0,0.03
1186,135895.0,0.03
1187,153490.0,0.03
1188,141650.0,0.03
1189,128692.5,0.03
1190,148247.5,0.03
1191,152080.0,0.03
1192,154685.0,0.03
1193,156417.5,0.03
1194,153992.5,0.03
1195,141955.0,0.03
1196,140965.0,0.03
1197,135800.0,0.03
1198,151080.0,0.03
1199,152690.0,0.03
1200,149280.0,0.03
1201,149855.0,0.03
1202,157052.5,0.03
1203,175102.5,0.03
1204,156960.0,0.03
1205,167965.0,0.03
1206,161657.5,0.03
1207,152697.5,0.03
1208,150537.5,0.03
1209,149887.5,0.03
1210,147197.5,0.03
1211,158945.0,0.03
1212,135060.0,0.03
1213,133442.5,0.03
1214,140747.5,0.03
1215,146767.5,0.03
1216,158662.5,0.03
1217,139592.5,0.03
1218,149475.0,0.03
1219,140202.5,0.03
1220,136782.5,0.03
1221,148497.5,0.03
1222,147785.0,0.03
1223,168972.5,0.03
1224,144185.0,0.03
1225,148007.5,0.03
1226,155130.0,0.03
1227,125392.5,0.03
1228,148170.0,0.03
1229,144512.5,0.03
1230,146080.0,0.03
1231,145122.5,0.03
1232,148157.5,0.03
1233,147747.5,0.03
1234,143485.0,0.03
1235,161747.5,0.03
1236,149430.0,0.03
1237,154120.0,0.03
1238,152235.0,0.03
1239,132642.5,0.03
1240,155342.5,0.03
1241,156187.5,0.03
1242,146015.0,0.03
1243,133350.0,0.03
1244,152575.0,0.03
1245,139120.0,0.03
1246,139327.5,0.03
1247,140267.5,0.03
1248,144247.5,0.03
1249,168135.0,0.03
1250,132240.0,0.03
1251,132320.0,0.03
1252,145567.5,0.03
1253,126955.0,0.03
1254,142245.0,0.03
1255,148857.5,0.03
1256,179457.5,0.03
1257,142005.0,0.03
1258,151525.0,0.03
1259,152582.5,0.03
1260,148500.0,0.03
1261,135160.0,0.03
1262,153555.0,0.03
1263,168407.5,0.03
1264,143397.5,0.03
1265,149862.5,0.03
1266,144715.0,0.03
1267,145397.5,0.03
1268,145792.5,0.03
1269,148462.5,0.03
1270,145202.5,0.03
1271,133755.0,0.03
1272,130877.5,0.03
1273,139417.5,0.03
1274,140947.5,0.03
1275,136640.0,0.03
1276,141735.0,0.03
1277,144230.0,0.03
1278,142570.0,0.03
1279,137740.0,0.03
1280,140432.5,0.03
1281,127447.5,0.03
1282,128497.5,0.03
1283,145767.5,0.03
1284,131817.5,0.03
1285,130305.0,0.03
1286,139637.5,0.03
1287,147400.0,0.03
1288,134360.0,0.03
1289,118047.5,0.03
1290,137512.5,0.03
1291,130980.0,0.03
1292,130070.0,0.03
1293,143377.5,0.03
1294,136465.0,0.03
1295,139950.0,0.03
1296,121045.0,0.03
1297,155177.5,0.03
1298,130147.5,0.03
1299,133772.5,0.03
1300,138162.5,0.03
1301,144940.0,0.03
1302,150427.5,0.03
1303,141545.0,0.03
1304,132800.0,0.03
1305,127365.0,0.03
1306,133167.5,0.03
1307,128060.0,0.03
1308,132052.5,0.03
1309,129640.0,0.03
1310,130365.0,0.03
1311,145955.0,0.03
1312,138945.0,0.03
1313,132335.0,0.03
1314,128580.0,0.03
1315,149540.0,0.03
1316,139392.5,0.03
1317,140740.0,0.03
1318,133692.5,0.03
1319,136500.0,0.03
1320,144157.5,0.03
1321,128477.5,0.03
1322,165395.0,0.03
1323,136282.5,0.03
1324,138660.0,0.03
1325,136787.5,0.03
1326,125522.5,0.03
1327,134445.0,0.03
1328,133817.5,0.03
1329,143755.0,0.03
1330,133115.0,0.03
1331,135437.5,0.03
1332,131850.0,0.03
1333,134230.0,0.03
1334,128757.5,0.03
1335,149265.0,0.03
1336,148227.5,0.03
1337,140355.0,0.03
1338,136752.5,0.03
1339,142897.5,0.03
1340,135522.5,0.03
1341,135930.0,0.03
1342,135335.0,0.03
1343,127580.0,0.03
1344,169020.0,0.03
1345,129542.5,0.03
1346,132367.5,0.03
1347,128617.5,0.03
1348,132647.5,0.03
1349,129537.5,0.03
1350,125140.0,0.03
1351,131277.5,0.03
1352,141227.5,0.03
1353,139332.5,0.03
1354,137785.0,0.03
1355,152887.5,0.03
1356,133547.5,0.03
1357,131747.5,0.03
1358,155867.5,0.03
1359,133087.5,0.03
1360,141187.5,0.03
1361,124295.0,0.03
1362,122972.5,0.03
1363,120560.0,0.03
1364,124602.5,0.03
1365,132937.5,0.03
1366,121560.0,0.03
1367,133742.5,0.03
1368,127285.0,0.03
1369,130880.0,0.03
1370,129947.5,0.03
1371,126425.0,0.03
1372,140455.0,0.03
1373,131052.5,0.03
1374,140265.0,0.03
1375,136287.5,0.03
1376,142507.5,0.03
1377,133202.5,0.03
1378,141992.5,0.03
1379,128477.5,0.03
1380,120042.5,0.03
1381,126375.0,0.03
1382,123377.5,0.03
1383,127695.0,0.03
1384,140120.0,0.03
1385,129127.5,0.03
1386,136482.5,0.03
1387,143317.5,0.03
1388,132722.5,0.03
1389,135490.0,0.03
1390,127550.0,0.03
1391,148770.0,0.03
1392,129800.0,0.03
1393,133982.5,0.03
1394,126575.0,0.03
1395,141037.5,0.03
1396,136322.5,0.03
1397,143850.0,0.03
1398,136285.0,0.03
1399,140140.0,0.03
1400,139290.0,0.03
1401,148060.0,0.03
1402,147410.0,0.03
1403,134855.0,0.03
1404,136867.5,0.03
1405,132060.0,0.03
1406,134447.5,0.03
1407,131550.0,0.03
1408,125237.5,0.03
1409,125670.0,0.03
1410,119517.5,0.03
1411,135997.5,0.03
1412,126865.0,0.03
1413,145732.5,0.03
1414,129612.5,0.03
1415,124345.0,0.03
1416,119260.0,0.03
1417,124932.5,0.03
1418,143787.5,0.03
1419,123767.5,0.03
1420,127770.0,0.03
1421,135512.5,0.03
1422,119327.5,0.03
1423,122767.5,0.03
1424,121930.0,0.03
1425,124840.0,0.03
1426,133592.5,0.03
1427,148390.0,0.03
1428,132430.0,0.03
1429,123302.5,0.03
1430,128240.0,0.03
1431,144867.5,0.03
1432,125982.5,0.03
1433,119147.5,0.03
1434,125242.5,0.03
1435,126162.5,0.03
1436,138310.0,0.03
1437,120295.0,0.03
1438,156062.5,0.03
1439,162037.5,0.03
1440,124717.5,0.03
1441,129475.0,0.03
1442,127810.0,0.03
1443,120327.5,0.03
1444,118877.5,0.03
1445,141850.0,0.03
1446,127782.5,0.03
1447,136010.0,0.03
1448,121827.5,0.03
1449,136657.5,0.03
1450,124607.5,0.03
1451,121332.5,0.03
1452,122117.5,0.03
1453,116065.0,0.03
1454,126700.0,0.03
1455,136905.0,0.03
1456,120307.5,0.03
1457,133825.0,0.03
1458,125852.5,0.03
1459,121060.0,0.03
1460,126580.0,0.03
1461,131472.5,0.03
1462,118155.0,0.03
1463,127740.0,0.03
1464,118137.5,0.03
1465,132565.0,0.03
1466,123932.5,0.03
1467,121947.5,0.03
1468,129257.5,0.03
1469,124730.0,0.03
1470,118860.0,0.03
1471,134127.5,0.03
1472,150725.0,0.03
1473,130785.0,0.03
1474,120642.5,0.03
1475,118497.5,0.03
1476,120705.0,0.03
1477,116192.5,0.03
1478,115757.5,0.03
1479,134505.0,0.03
1480,132280.0,0.03
1481,129970.0,0.03
1482,115560.0,0.03
1483,132102.5,0.03
1484,112652.5,0.03
1485,118830.0,0.03
1486,119497.5,0.03
1487,120832.5,0.03
1488,142292.5,0.03
1489,133342.5,0.03
1490,141580.0,0.03
1491,123482.5,0.03
1492,120985.0,0.03
1493,119592.5,0.03
1494,118315.0,0.03
1495,115370.0,0.03
1496,124430.0,0.03
1497,116925.0,0.03
1498,122317.5,0.03
1499,136920.0,0.03
1500,117172.5,0.03
