episode,episode_cost,episode_reward,epsilon,states_seen
3117,584260.0,-5842.600000000001,0.08259570047946553,842
3118,923075.0,-9230.750000000004,0.08252962391908196,842
3119,535302.5,-5353.025,0.0824636002199467,842
3120,790880.0,-7908.8,0.08239762933977074,842
3121,941527.5,-9415.275,0.08233171123629893,842
3122,801017.5,-8010.175,0.08226584586730988,842
3123,1072597.5,-10725.975,0.08220003319061603,842
3124,695285.0,-6952.849999999999,0.08213427316406353,842
3125,731907.5,-7319.075,0.08206856574553228,842
3126,854157.5,-8541.575,0.08200291089293586,842
3127,753847.5,-7538.475,0.08193730856422152,842
3128,608085.0,-6080.849999999999,0.08187175871737014,842
3129,703622.5,-7036.225000000002,0.08180626131039624,842
3130,980415.0,-9804.149999999998,0.08174081630134793,842
3131,793735.0,-7937.349999999999,0.08167542364830685,842
3132,610592.5,-6105.925000000002,0.0816100833093882,842
3133,795215.0,-7952.150000000001,0.08154479524274068,842
3134,905417.5,-9054.175,0.08147955940654648,842
3135,909662.5,-9096.624999999998,0.08141437575902125,842
3136,583390.0,-5833.899999999999,0.08134924425841403,842
3137,876475.0,-8764.749999999998,0.0812841648630073,842
3138,793780.0,-7937.8,0.08121913753111688,842
3139,763152.5,-7631.525000000001,0.081154162221092,842
3140,918755.0,-9187.549999999997,0.08108923889131511,842
3141,1072842.5,-10728.424999999997,0.08102436750020206,842
3142,599877.5,-5998.775,0.08095954800620189,842
3143,868165.0,-8681.65,0.08089478036779693,842
3144,772217.5,-7722.175,0.0808300645435027,842
3145,803587.5,-8035.875,0.0807654004918679,842
3146,832722.5,-8327.225,0.0807007881714744,842
3147,664507.5,-6645.075000000002,0.08063622754093722,842
3148,899965.0,-8999.649999999998,0.08057171855890446,842
3149,772990.0,-7729.899999999999,0.08050726118405734,842
3150,784110.0,-7841.1,0.08044285537511009,842
3151,726435.0,-7264.35,0.08037850109081,842
3152,925665.0,-9256.650000000001,0.08031419828993736,842
3153,788837.5,-7888.375,0.08024994693130541,842
3154,1022792.5,-10227.924999999997,0.08018574697376037,843
3155,957472.5,-9574.725,0.08012159837618135,843
3156,808317.5,-8083.174999999998,0.0800575010974804,843
3157,750180.0,-7501.8,0.07999345509660241,843
3158,802792.5,-8027.925000000002,0.07992946033252513,843
3159,567657.5,-5676.575000000002,0.0798655167642591,845
3160,920155.0,-9201.55,0.07980162435084769,845
3161,707210.0,-7072.100000000001,0.079737783051367,845
3162,1116827.5,-11168.275000000001,0.0796739928249259,845
3163,938062.5,-9380.625,0.07961025363066596,845
3164,597057.5,-5970.574999999999,0.07954656542776142,846
3165,959195.0,-9591.950000000003,0.07948292817541922,846
3166,629507.5,-6295.075000000002,0.07941934183287888,846
3167,888982.5,-8889.824999999999,0.07935580635941257,846
3168,631282.5,-6312.825,0.07929232171432504,846
3169,934027.5,-9340.275,0.07922888785695358,846
3170,610637.5,-6106.375,0.07916550474666802,846
3171,726660.0,-7266.599999999998,0.07910217234287067,847
3172,595027.5,-5950.275000000001,0.07903889060499637,847
3173,563042.5,-5630.425,0.07897565949251237,847
3174,941652.5,-9416.525000000001,0.07891247896491836,847
3175,585387.5,-5853.875,0.07884934898174642,847
3176,766502.5,-7665.025,0.07878626950256103,847
3177,868880.0,-8688.800000000001,0.07872324048695897,847
3178,832942.5,-8329.425,0.0786602618945694,847
3179,810800.0,-8107.999999999999,0.07859733368505374,847
3180,1092125.0,-10921.249999999996,0.0785344558181057,847
3181,843190.0,-8431.9,0.0784716282534512,847
3182,714577.5,-7145.775,0.07840885095084844,847
3183,689560.0,-6895.6,0.07834612387008777,847
3184,887860.0,-8878.6,0.0782834469709917,847
3185,661515.0,-6615.15,0.07822082021341491,847
3186,939787.5,-9397.875000000002,0.07815824355724417,847
3187,1058350.0,-10583.500000000002,0.07809571696239838,847
3188,876430.0,-8764.3,0.07803324038882846,847
3189,699970.0,-6999.700000000002,0.0779708137965174,847
3190,746095.0,-7460.950000000002,0.07790843714548018,848
3191,960405.0,-9604.049999999997,0.07784611039576379,848
3192,1066347.5,-10663.475000000002,0.07778383350744718,848
3193,916177.5,-9161.775,0.07772160644064122,848
3194,759442.5,-7594.425000000001,0.07765942915548871,848
3195,791872.5,-7918.725000000002,0.07759730161216431,848
3196,984717.5,-9847.175000000003,0.07753522377087457,848
3197,625087.5,-6250.874999999998,0.07747319559185788,848
3198,723070.0,-7230.700000000002,0.0774112170353844,849
3199,560245.0,-5602.449999999999,0.07734928806175609,849
3200,653115.0,-6531.15,0.07728740863130668,849
3201,858727.5,-8587.275000000001,0.07722557870440162,849
3202,822442.5,-8224.425000000001,0.0771637982414381,849
3203,619105.0,-6191.05,0.07710206720284495,849
3204,595577.5,-5955.774999999998,0.07704038554908267,849
3205,506060.0,-5060.599999999999,0.0769787532406434,849
3206,1274575.0,-12745.750000000002,0.07691717023805089,849
3207,730460.0,-7304.5999999999985,0.07685563650186045,850
3208,795267.5,-7952.675000000001,0.07679415199265896,850
3209,585302.5,-5853.0250000000015,0.07673271667106484,850
3210,721360.0,-7213.6,0.07667133049772798,850
3211,784715.0,-7847.1500000000015,0.07660999343332979,850
3212,758440.0,-7584.400000000001,0.07654870543858312,850
3213,1002085.0,-10020.850000000002,0.07648746647423225,850
3214,721862.5,-7218.624999999997,0.07642627650105287,850
3215,830737.5,-8307.375,0.07636513547985202,850
3216,684840.0,-6848.400000000001,0.07630404337146814,850
3217,638282.5,-6382.825000000002,0.07624300013677096,851
3218,783122.5,-7831.224999999999,0.07618200573666155,852
3219,745672.5,-7456.724999999999,0.07612106013207222,852
3220,760557.5,-7605.575000000001,0.07606016328396656,852
3221,741325.0,-7413.25,0.07599931515333938,852
3222,966175.0,-9661.749999999998,0.07593851570121671,852
3223,779082.5,-7790.825,0.07587776488865573,852
3224,954567.5,-9545.675000000001,0.0758170626767448,852
3225,823560.0,-8235.599999999997,0.07575640902660341,852
3226,699702.5,-6997.025000000001,0.07569580389938213,852
3227,880802.5,-8808.025000000003,0.07563524725626262,852
3228,1147610.0,-11476.099999999999,0.07557473905845762,852
3229,578712.5,-5787.124999999997,0.07551427926721085,852
3230,832520.0,-8325.199999999999,0.07545386784379708,852
3231,815237.5,-8152.375,0.07539350474952204,852
3232,743522.5,-7435.225000000003,0.07533318994572243,852
3233,670395.0,-6703.949999999998,0.07527292339376584,852
3234,775000.0,-7749.999999999999,0.07521270505505083,852
3235,792357.5,-7923.575,0.07515253489100679,852
3236,769085.0,-7690.850000000002,0.07509241286309398,854
3237,702145.0,-7021.450000000002,0.0750323389328035,854
3238,755555.0,-7555.550000000001,0.07497231306165726,854
3239,664587.5,-6645.875000000003,0.07491233521120794,854
3240,619747.5,-6197.474999999999,0.07485240534303897,854
3241,715105.0,-7151.049999999999,0.07479252341876454,854
3242,787112.5,-7871.124999999998,0.07473268940002953,854
3243,1040847.5,-10408.475000000002,0.0746729032485095,854
3244,820895.0,-8208.949999999999,0.07461316492591069,854
3245,1138410.0,-11384.100000000002,0.07455347439396996,854
3246,952975.0,-9529.750000000002,0.07449383161445479,854
3247,999880.0,-9998.8,0.07443423654916323,854
3248,1129622.5,-11296.225,0.0743746891599239,854
3249,620217.5,-6202.174999999997,0.07431518940859597,854
3250,625567.5,-6255.675,0.07425573725706909,854
3251,818707.5,-8187.074999999999,0.07419633266726343,854
3252,934550.0,-9345.500000000002,0.07413697560112961,854
3253,900920.0,-9009.2,0.0740776660206487,854
3254,917587.5,-9175.875,0.07401840388783218,854
3255,1043562.5,-10435.625,0.07395918916472191,854
3256,730365.0,-7303.649999999999,0.07390002181339013,854
3257,627417.5,-6274.175000000001,0.07384090179593941,854
3258,738032.5,-7380.324999999998,0.07378182907450266,854
3259,940690.0,-9406.899999999998,0.07372280361124306,855
3260,1112120.0,-11121.199999999999,0.07366382536835406,855
3261,715527.5,-7155.275000000001,0.07360489430805937,855
3262,917682.5,-9176.824999999999,0.07354601039261292,855
3263,837165.0,-8371.649999999998,0.07348717358429883,856
3264,790590.0,-7905.900000000001,0.07342838384543139,856
3265,822942.5,-8229.425,0.07336964113835505,856
3266,804802.5,-8048.025000000001,0.07331094542544436,856
3267,697387.5,-6973.875000000003,0.073252296669104,856
3268,625557.5,-6255.575,0.07319369483176871,856
3269,645057.5,-6450.575,0.0731351398759033,856
3270,780887.5,-7808.875000000001,0.07307663176400257,856
3271,626647.5,-6266.475,0.07301817045859137,856
3272,665937.5,-6659.375,0.07295975592222449,856
3273,1019882.5,-10198.824999999995,0.07290138811748671,857
3274,990377.5,-9903.774999999998,0.07284306700699272,857
3275,767582.5,-7675.824999999998,0.07278479255338713,857
3276,1188742.5,-11887.424999999997,0.07272656471934441,857
3277,838230.0,-8382.3,0.07266838346756893,857
3278,753715.0,-7537.150000000001,0.07261024876079487,858
3279,813745.0,-8137.450000000001,0.07255216056178623,858
3280,794895.0,-7948.949999999998,0.0724941188333368,858
3281,906280.0,-9062.8,0.07243612353827013,858
3282,1033720.0,-10337.199999999999,0.0723781746394395,858
3283,797982.5,-7979.824999999999,0.07232027209972795,859
3284,605567.5,-6055.674999999999,0.07226241588204817,859
3285,926672.5,-9266.724999999999,0.07220460594934253,859
3286,864305.0,-8643.050000000001,0.07214684226458305,860
3287,1160905.0,-11609.05,0.07208912479077138,860
3288,868020.0,-8680.2,0.07203145349093877,860
3289,989035.0,-9890.35,0.07197382832814601,860
3290,773377.5,-7733.775000000003,0.0719162492654835,861
3291,800817.5,-8008.175,0.07185871626607111,861
3292,767592.5,-7675.924999999997,0.07180122929305825,861
3293,858527.5,-8585.275,0.0717437883096238,861
3294,957577.5,-9575.774999999998,0.07168639327897611,861
3295,939640.0,-9396.399999999998,0.07162904416435292,861
3296,829020.0,-8290.199999999999,0.07157174092902144,861
3297,867117.5,-8671.175000000001,0.07151448353627822,861
3298,1182872.5,-11828.725000000002,0.0714572719494492,861
3299,1132375.0,-11323.750000000002,0.07140010613188964,861
3300,801177.5,-8011.775000000001,0.07134298604698414,861
3301,720007.5,-7200.075,0.07128591165814654,861
3302,815960.0,-8159.6,0.07122888292882003,861
3303,629570.0,-6295.700000000001,0.07117189982247697,861
3304,842800.0,-8428.0,0.07111496230261899,861
3305,960387.5,-9603.875,0.07105807033277689,861
3306,1111952.5,-11119.525000000003,0.07100122387651067,861
3307,1338175.0,-13381.750000000007,0.07094442289740946,861
3308,772375.0,-7723.75,0.07088766735909154,861
3309,923505.0,-9235.05,0.07083095722520426,861
3310,850920.0,-8509.199999999999,0.0707742924594241,861
3311,647582.5,-6475.825000000001,0.07071767302545656,861
3312,783445.0,-7834.45,0.0706610988870362,861
3313,658787.5,-6587.875000000001,0.07060457000792657,861
3314,750192.5,-7501.924999999999,0.07054808635192023,861
3315,936190.0,-9361.899999999998,0.07049164788283868,861
3316,838445.0,-8384.449999999999,0.07043525456453241,861
3317,611535.0,-6115.349999999999,0.07037890636088079,861
3318,926487.5,-9264.875000000002,0.07032260323579208,861
3319,723915.0,-7239.149999999999,0.07026634515320344,861
3320,789242.5,-7892.425000000001,0.07021013207708088,861
3321,878127.5,-8781.275000000001,0.07015396397141921,861
3322,744942.5,-7449.425000000003,0.07009784080024208,861
3323,889177.5,-8891.775,0.07004176252760189,861
3324,1345740.0,-13457.400000000003,0.0699857291175798,861
3325,775690.0,-7756.9,0.06992974053428574,861
3326,701732.5,-7017.325,0.06987379674185831,861
3327,877047.5,-8770.475,0.06981789770446482,861
3328,969540.0,-9695.4,0.06976204338630125,861
3329,667225.0,-6672.25,0.06970623375159221,861
3330,564502.5,-5645.0250000000015,0.06965046876459094,861
3331,831215.0,-8312.150000000001,0.06959474838957927,861
3332,652682.5,-6526.825000000002,0.0695390725908676,861
3333,821202.5,-8212.025000000001,0.0694834413327949,861
3334,557490.0,-5574.900000000001,0.06942785457972867,861
3335,670562.5,-6705.625000000002,0.06937231229606489,861
3336,732067.5,-7320.675,0.06931681444622803,861
3337,798422.5,-7984.225000000001,0.06926136099467105,861
3338,871905.0,-8719.05,0.06920595190587531,861
3339,877607.5,-8776.074999999999,0.0691505871443506,861
3340,735100.0,-7351.0,0.06909526667463511,861
3341,689375.0,-6893.749999999998,0.0690399904612954,861
3342,574882.5,-5748.825,0.06898475846892636,861
3343,828972.5,-8289.725,0.06892957066215122,861
3344,620212.5,-6202.124999999998,0.06887442700562149,861
3345,775457.5,-7754.575000000002,0.06881932746401699,861
3346,659450.0,-6594.499999999999,0.06876427200204578,861
3347,762825.0,-7628.25,0.06870926058444414,861
3348,585030.0,-5850.300000000001,0.06865429317597659,861
3349,648770.0,-6487.700000000002,0.06859936974143581,861
3350,656672.5,-6566.725000000002,0.06854449024564266,861
3351,591150.0,-5911.5,0.06848965465344614,862
3352,732862.5,-7328.625000000001,0.06843486292972338,862
3353,785785.0,-7857.850000000001,0.0683801150393796,862
3354,618165.0,-6181.650000000003,0.06832541094734809,862
3355,663805.0,-6638.050000000002,0.06827075061859021,862
3356,927935.0,-9279.35,0.06821613401809534,862
3357,804105.0,-8041.049999999998,0.06816156111088087,862
3358,561080.0,-5610.799999999999,0.06810703186199216,862
3359,754515.0,-7545.15,0.06805254623650256,862
3360,689437.5,-6894.375,0.06799810419951335,862
3361,922060.0,-9220.6,0.06794370571615374,862
3362,891430.0,-8914.3,0.06788935075158081,862
3363,695237.5,-6952.375000000002,0.06783503927097954,862
3364,715210.0,-7152.1,0.06778077123956276,862
3365,627600.0,-6276.000000000002,0.0677265466225711,862
3366,1042522.5,-10425.224999999999,0.06767236538527305,862
3367,774467.5,-7744.674999999999,0.06761822749296482,862
3368,630165.0,-6301.649999999999,0.06756413291097045,862
3369,524887.5,-5248.875,0.06751008160464167,862
3370,675865.0,-6758.65,0.06745607353935795,862
3371,548377.5,-5483.775000000001,0.06740210868052647,862
3372,674117.5,-6741.175,0.06734818699358205,862
3373,511852.5,-5118.525,0.06729430844398719,862
3374,599107.5,-5991.075000000002,0.067240472997232,862
3375,863410.0,-8634.099999999999,0.06718668061883422,862
3376,533357.5,-5333.575000000001,0.06713293127433916,862
3377,841895.0,-8418.949999999999,0.06707922492931968,862
3378,1119165.0,-11191.650000000001,0.06702556154937622,862
3379,685585.0,-6855.849999999999,0.06697194110013673,862
3380,900682.5,-9006.824999999997,0.06691836354725661,862
3381,767205.0,-7672.049999999998,0.0668648288564188,862
3382,863080.0,-8630.8,0.06681133699333366,862
3383,691195.0,-6911.949999999999,0.06675788792373899,862
3384,715130.0,-7151.3,0.0667044816134,862
3385,953107.5,-9531.075,0.06665111802810927,862
3386,752137.5,-7521.375,0.06659779713368678,862
3387,1112905.0,-11129.050000000001,0.06654451889597983,862
3388,850842.5,-8508.425,0.06649128328086304,862
3389,1002302.5,-10023.025000000001,0.06643809025423834,862
3390,867022.5,-8670.225000000002,0.06638493978203495,863
3391,706467.5,-7064.674999999999,0.06633183183020933,863
3392,651505.0,-6515.0499999999965,0.06627876636474515,863
3393,732452.5,-7324.5250000000015,0.06622574335165336,864
3394,1186185.0,-11861.850000000002,0.06617276275697204,864
3395,709202.5,-7092.0250000000015,0.06611982454676646,864
3396,911455.0,-9114.550000000001,0.06606692868712905,864
3397,765427.5,-7654.275,0.06601407514417934,864
3398,608860.0,-6088.6,0.065961263884064,864
3399,735405.0,-7354.05,0.06590849487295675,864
3400,1135570.0,-11355.7,0.06585576807705838,864
3401,914690.0,-9146.9,0.06580308346259674,864
3402,953427.5,-9534.275,0.06575044099582666,864
3403,1070660.0,-10706.6,0.06569784064303,864
3404,871310.0,-8713.1,0.06564528237051558,864
3405,1124470.0,-11244.7,0.06559276614461916,864
3406,1142257.5,-11422.575,0.06554029193170346,864
3407,991307.5,-9913.074999999999,0.0654878596981581,864
3408,917390.0,-9173.9,0.06543546941039957,864
3409,1235590.0,-12355.9,0.06538312103487125,864
3410,1045722.5,-10457.225,0.06533081453804335,864
3411,848167.5,-8481.675000000001,0.0652785498864129,864
3412,895417.5,-8954.175000000001,0.06522632704650377,864
3413,608207.5,-6082.075000000001,0.06517414598486657,864
3414,973767.5,-9737.675,0.06512200666807867,864
3415,1247555.0,-12475.55,0.06506990906274421,864
3416,676045.0,-6760.449999999998,0.065017853135494,864
3417,843595.0,-8435.95,0.06496583885298561,864
3418,518482.5,-5184.825000000001,0.06491386618190322,864
3419,859417.5,-8594.175,0.0648619350889577,864
3420,1200745.0,-12007.450000000003,0.06481004554088653,864
3421,664742.5,-6647.425,0.06475819750445382,864
3422,927120.0,-9271.2,0.06470639094645025,864
3423,1049837.5,-10498.375000000002,0.0646546258336931,864
3424,1018942.5,-10189.425000000001,0.06460290213302614,864
3425,1052600.0,-10526.000000000002,0.06455121981131971,864
3426,874535.0,-8745.35,0.06449957883547065,864
3427,1221327.5,-12213.275000000001,0.06444797917240228,864
3428,1143022.5,-11430.224999999999,0.06439642078906435,864
3429,581610.0,-5816.100000000003,0.0643449036524331,864
3430,978132.5,-9781.325,0.06429342772951116,864
3431,731362.5,-7313.625,0.06424199298732755,864
3432,1018992.5,-10189.924999999997,0.06419059939293768,864
3433,814105.0,-8141.050000000001,0.06413924691342333,864
3434,1039347.5,-10393.475,0.06408793551589259,864
3435,993820.0,-9938.2,0.06403666516747987,864
3436,626110.0,-6261.1,0.06398543583534588,864
3437,914680.0,-9146.8,0.0639342474866776,864
3438,1072715.0,-10727.150000000005,0.06388310008868826,864
3439,786545.0,-7865.449999999999,0.06383199360861731,864
3440,903007.5,-9030.075,0.06378092801373042,864
3441,912157.5,-9121.575,0.06372990327131943,864
3442,818782.5,-8187.824999999999,0.06367891934870237,864
3443,970422.5,-9704.225000000002,0.06362797621322341,864
3444,545400.0,-5454.0,0.06357707383225283,864
3445,746427.5,-7464.275,0.06352621217318703,864
3446,518070.0,-5180.699999999998,0.06347539120344849,864
3447,598137.5,-5981.375,0.06342461089048572,864
3448,736372.5,-7363.724999999999,0.06337387120177333,864
3449,524750.0,-5247.500000000001,0.0633231721048119,865
3450,609760.0,-6097.5999999999985,0.06327251356712806,865
3451,659527.5,-6595.275000000001,0.06322189555627435,865
3452,506675.0,-5066.75,0.06317131803982932,865
3453,1211957.5,-12119.574999999999,0.06312078098539746,865
3454,387527.5,-3875.2750000000005,0.06307028436060914,865
3455,443737.5,-4437.375000000001,0.06301982813312065,865
3456,460540.0,-4605.4,0.06296941227061416,865
3457,652390.0,-6523.9,0.06291903674079767,865
3458,882690.0,-8826.899999999998,0.06286870151140503,865
3459,549862.5,-5498.625000000001,0.06281840655019591,865
3460,549182.5,-5491.824999999998,0.06276815182495575,865
3461,505892.5,-5058.925000000001,0.06271793730349579,865
3462,896997.5,-8969.975,0.06266776295365299,865
3463,611312.5,-6113.125,0.06261762874329006,865
3464,841402.5,-8414.025000000001,0.06256753464029544,865
3465,743272.5,-7432.725000000001,0.06251748061258319,865
3466,602372.5,-6023.725000000001,0.062467466628093125,865
3467,580107.5,-5801.075000000002,0.06241749265479065,865
3468,641722.5,-6417.224999999999,0.062367558660666816,865
3469,547445.0,-5474.450000000001,0.062317664613738284,865
3470,687702.5,-6877.025000000001,0.06226781048204729,865
3471,747075.0,-7470.749999999999,0.06221799623366165,866
3472,1074020.0,-10740.199999999999,0.06216822183667472,866
3473,552160.0,-5521.6,0.06211848725920538,867
3474,610807.5,-6108.075000000002,0.06206879246939801,867
3475,790080.0,-7900.799999999997,0.06201913743542249,867
3476,742362.5,-7423.624999999999,0.06196952212547415,867
3477,1142835.0,-11428.35,0.06191994650777377,867
3478,988757.5,-9887.575000000003,0.06187041055056755,867
3479,768505.0,-7685.05,0.06182091422212709,867
3480,1063707.5,-10637.075,0.06177145749074939,867
3481,657272.5,-6572.724999999999,0.06172204032475679,867
3482,656417.5,-6564.175000000002,0.06167266269249698,867
3483,705205.0,-7052.05,0.06162332456234298,867
3484,785617.5,-7856.175,0.061574025902693105,867
3485,1032870.0,-10328.7,0.06152476668197095,867
3486,624210.0,-6242.0999999999985,0.061475546868625365,867
3487,788705.0,-7887.050000000001,0.06142636643113046,867
3488,648905.0,-6489.049999999999,0.06137722533798556,867
3489,1147352.5,-11473.525,0.061328123557715164,867
3490,1019395.0,-10193.95,0.06127906105886899,867
3491,555297.5,-5552.975,0.06123003781002189,867
3492,734190.0,-7341.9,0.06118105377977387,867
3493,735315.0,-7353.15,0.06113210893675005,867
3494,860660.0,-8606.6,0.06108320324960065,867
3495,752512.5,-7525.124999999999,0.061034336687000965,867
3496,1013760.0,-10137.6,0.06098550921765136,867
3497,676097.5,-6760.974999999999,0.06093672081027724,867
3498,879065.0,-8790.649999999998,0.06088797143362902,867
3499,598785.0,-5987.849999999999,0.060839261056482116,867
3500,595492.5,-5954.925000000001,0.06079058964763693,867
3501,776820.0,-7768.199999999999,0.06074195717591882,867
3502,1267367.5,-12673.675,0.06069336361017808,867
3503,1024715.0,-10247.15,0.06064480891928994,867
3504,858777.5,-8587.775,0.06059629307215451,867
3505,774695.0,-7746.95,0.06054781603769678,867
3506,681810.0,-6818.0999999999985,0.06049937778486662,867
3507,757592.5,-7575.925,0.06045097828263873,867
3508,668042.5,-6680.425000000002,0.06040261750001261,867
3509,667327.5,-6673.275000000002,0.0603542954060126,867
3510,820582.5,-8205.825,0.06030601196968779,867
3511,896880.0,-8968.8,0.06025776716011204,867
3512,993975.0,-9939.75,0.060209560946383946,867
3513,780967.5,-7809.675000000002,0.06016139329762684,867
3514,762355.0,-7623.549999999998,0.060113264182988735,867
3515,972592.5,-9725.925000000001,0.060065173571642344,867
3516,686442.5,-6864.424999999997,0.06001712143278503,867
3517,1013472.5,-10134.724999999999,0.0599691077356388,867
3518,595412.5,-5954.125000000002,0.05992113244945029,867
3519,1106850.0,-11068.500000000002,0.05987319554349073,867
3520,627630.0,-6276.299999999999,0.05982529698705594,867
3521,650750.0,-6507.500000000001,0.05977743674946629,867
3522,707265.0,-7072.650000000001,0.059729614800066715,867
3523,721292.5,-7212.924999999999,0.05968183110822666,867
3524,895555.0,-8955.550000000003,0.05963408564334008,867
3525,763387.5,-7633.875000000003,0.0595863783748254,867
3526,1196890.0,-11968.9,0.05953870927212554,867
3527,592247.5,-5922.475,0.05949107830470784,867
3528,794797.5,-7947.975000000001,0.05944348544206407,867
3529,906925.0,-9069.249999999998,0.05939593065371042,867
3530,812727.5,-8127.274999999998,0.05934841390918745,867
3531,642417.5,-6424.175,0.0593009351780601,867
3532,513030.0,-5130.299999999997,0.059253494429917654,867
3533,945665.0,-9456.650000000001,0.059206091634373716,867
3534,575167.5,-5751.675000000001,0.05915872676106622,867
3535,1077480.0,-10774.800000000001,0.05911139977965736,868
3536,765082.5,-7650.825000000001,0.059064110659833635,868
3537,756080.0,-7560.800000000002,0.05901685937130577,868
3538,1236830.0,-12368.299999999997,0.05896964588380872,868
3539,771435.0,-7714.35,0.05892247016710167,868
3540,769720.0,-7697.199999999999,0.05887533219096799,868
3541,561885.0,-5618.849999999999,0.05882823192521521,868
3542,791132.5,-7911.325,0.05878116933967504,868
3543,864872.5,-8648.725,0.0587341444042033,868
3544,819220.0,-8192.2,0.058687157088679935,868
3545,915877.5,-9158.774999999998,0.05864020736300899,868
3546,856147.5,-8561.474999999999,0.05859329519711858,868
3547,778342.5,-7783.425000000001,0.058546420560960884,868
3548,618417.5,-6184.174999999999,0.058499583424512114,868
3549,626312.5,-6263.124999999999,0.058452783757772506,868
3550,1314577.5,-13145.775,0.05840602153076629,868
3551,739505.0,-7395.05,0.058359296713541675,868
3552,700257.5,-7002.575000000001,0.05831260927617084,868
3553,664600.0,-6646.0,0.0582659591887499,868
3554,601797.5,-6017.975,0.05821934642139889,868
3555,997262.5,-9972.624999999998,0.05817277094426177,868
3556,1217605.0,-12176.05,0.05812623272750636,868
3557,836322.5,-8363.225,0.05807973174132435,868
3558,1003770.0,-10037.699999999999,0.05803326795593129,868
3559,1021732.5,-10217.324999999997,0.05798684134156654,868
3560,728852.5,-7288.525000000001,0.05794045186849329,868
3561,656685.0,-6566.85,0.05789409950699849,868
3562,491580.0,-4915.799999999998,0.05784778422739289,868
3563,513137.5,-5131.375000000002,0.05780150600001097,868
3564,639757.5,-6397.575,0.05775526479521096,868
3565,814150.0,-8141.5,0.05770906058337479,868
3566,690170.0,-6901.699999999999,0.057662893334908094,868
3567,860930.0,-8609.300000000001,0.057616763020240165,868
3568,720907.5,-7209.075000000002,0.057570669609823974,868
3569,488747.5,-4887.475,0.057524613074136116,868
3570,678477.5,-6784.775,0.05747859338367681,868
3571,445395.0,-4453.950000000001,0.05743261050896986,868
3572,542135.0,-5421.350000000001,0.057386664420562686,868
3573,1345205.0,-13452.050000000001,0.05734075508902623,868
3574,531325.0,-5313.249999999999,0.05729488248495501,869
3575,759305.0,-7593.05,0.057249046578967046,869
3576,687717.5,-6877.175,0.05720324734170387,869
3577,615547.5,-6155.475,0.057157484743830506,869
3578,845262.5,-8452.625000000002,0.05711175875603544,869
3579,487225.0,-4872.249999999998,0.057066069349030614,869
3580,869425.0,-8694.249999999998,0.05702041649355139,870
3581,934490.0,-9344.9,0.05697480016035655,870
3582,626445.0,-6264.449999999999,0.05692922032022826,870
3583,791495.0,-7914.950000000001,0.05688367694397208,871
3584,704647.5,-7046.475000000001,0.0568381700024169,871
3585,1084657.5,-10846.575,0.056792699466414964,872
3586,1001775.0,-10017.75,0.05674726530684183,872
3587,821567.5,-8215.675000000003,0.05670186749459635,872
3588,842142.5,-8421.425,0.056656506000600675,872
3589,823505.0,-8235.049999999997,0.056611180795800194,872
3590,615212.5,-6152.124999999999,0.05656589185116355,872
3591,1142600.0,-11426.000000000002,0.05652063913768262,872
3592,668295.0,-6682.950000000001,0.05647542262637247,872
3593,637620.0,-6376.200000000002,0.05643024228827137,872
3594,892870.0,-8928.699999999999,0.056385098094440755,872
3595,767007.5,-7670.075000000001,0.0563399900159652,872
3596,834100.0,-8341.000000000002,0.05629491802395243,872
3597,947747.5,-9477.475,0.056249882089533264,872
3598,870672.5,-8706.725,0.05620488218386164,872
3599,1002420.0,-10024.199999999999,0.05615991827811455,872
3600,627105.0,-6271.050000000001,0.05611499034349206,872
3601,867365.0,-8673.65,0.05607009835121726,872
3602,614420.0,-6144.2,0.05602524227253629,872
3603,757612.5,-7576.124999999999,0.055980422078718256,872
3604,816010.0,-8160.1,0.05593563774105528,872
3605,748542.5,-7485.424999999999,0.05589088923086244,872
3606,810300.0,-8103.0,0.05584617651947775,872
3607,894867.5,-8948.675,0.055801499578262165,872
3608,586887.5,-5868.874999999996,0.055756858378599554,872
3609,705190.0,-7051.900000000001,0.05571225289189667,872
3610,803085.0,-8030.850000000001,0.055667683089583156,872
3611,699582.5,-6995.825,0.05562314894311149,872
3612,783272.5,-7832.725000000001,0.055578650423957,872
3613,979157.5,-9791.574999999999,0.055534187503617834,872
3614,651902.5,-6519.025,0.05548976015361494,872
3615,634372.5,-6343.724999999999,0.055445368345492047,873
3616,621542.5,-6215.424999999999,0.05540101205081565,874
3617,772597.5,-7725.975,0.055356691241174996,874
3618,858585.0,-8585.849999999999,0.05531240588818206,874
3619,500542.5,-5005.425,0.05526815596347151,875
3620,571025.0,-5710.250000000003,0.055223941438700734,875
3621,1093525.0,-10935.250000000004,0.05517976228554977,875
3622,763442.5,-7634.425000000001,0.05513561847572133,875
3623,1164602.5,-11646.025000000001,0.05509150998094075,875
3624,849800.0,-8498.0,0.055047436772955996,875
3625,566820.0,-5668.200000000001,0.05500339882353763,875
3626,840495.0,-8404.949999999999,0.054959396104478794,875
3627,582915.0,-5829.150000000001,0.05491542858759521,875
3628,764837.5,-7648.375000000004,0.054871496244725135,875
3629,968425.0,-9684.25,0.05482759904772935,875
3630,735347.5,-7353.474999999997,0.05478373696849117,875
3631,1027085.0,-10270.85,0.054739909978916375,875
3632,784417.5,-7844.175,0.05469611805093324,875
3633,844562.5,-8445.624999999998,0.05465236115649249,875
