episode,environment_seed,epsilon,episode_reward,episode_cost,holding_cost,stockout_cost,ordering_cost,discarding_cost,steps,states_seen
1278,427841138,0.14705655133211074,-2452.1250000000005,245212.5,102412.5,130000.0,12800.0,0.0,50,774
1279,781428694,0.14683596650511258,-2852.7250000000004,285272.5,92122.5,131300.0,12000.0,49850.0,50,774
1280,152048206,0.1466157125553549,-2396.6000000000004,239660.0,118360.0,107700.0,13600.0,0.0,50,775
1281,756240190,0.1463957889865219,-1796.4499999999998,179645.0,63345.0,103500.0,12800.0,0.0,50,777
1282,192071581,0.14617619530304213,-2591.5500000000006,259155.0,77955.0,168400.0,12800.0,0.0,50,777
1283,370793375,0.14595693101008758,-2462.524999999999,246252.5,92652.5,140400.0,13200.0,0.0,50,777
1284,649709318,0.14573799561357245,-2974.9999999999995,297500.0,89400.0,191700.0,11600.0,4800.0,50,777
1285,919935552,0.1455193886201521,-2590.750000000001,259075.0,118175.0,128500.0,12400.0,0.0,50,777
1286,247927276,0.14530110953722186,-2002.3999999999996,200240.0,71840.0,115600.0,12800.0,0.0,50,777
1287,642975930,0.14508315787291604,-1598.8499999999997,159885.0,82885.0,62200.0,14800.0,0.0,50,778
1288,189523097,0.14486553313610667,-2640.349999999999,264035.0,82935.0,168300.0,12800.0,0.0,50,778
1289,642644179,0.14464823483640252,-1687.7749999999994,168777.5,100477.5,53900.0,14400.0,0.0,50,778
1290,323151964,0.14443126248414792,-2329.875,232987.5,52987.5,166000.0,14000.0,0.0,50,778
1291,74533330,0.1442146155904217,-1988.75,198875.0,76075.0,108000.0,14800.0,0.0,50,778
1292,37318555,0.14399829366703606,-2335.075,233507.5,57207.5,161100.0,15200.0,0.0,50,778
1293,781340129,0.14378229622653552,-3188.1500000000005,318815.0,65115.0,204500.0,13200.0,36000.0,50,779
1294,555191252,0.14356662278219573,-2553.5499999999997,255355.0,83755.0,145800.0,11600.0,14200.0,50,780
1295,961916173,0.14335127284802243,-3030.975,303097.5,75497.5,215200.0,12400.0,0.0,50,780
1296,672349509,0.1431362459387504,-1734.7750000000003,173477.5,58177.5,100900.0,14400.0,0.0,50,780
1297,834767637,0.1429215415698423,-2237.2,223720.0,108720.0,104200.0,10800.0,0.0,50,780
1298,175400659,0.14270715925748753,-1781.3999999999999,178140.0,82840.0,83300.0,12000.0,0.0,50,780
1299,737074909,0.1424930985186013,-2424.8499999999995,242485.0,94685.0,132600.0,15200.0,0.0,50,780
1300,626301400,0.1422793588708234,-2681.2999999999993,268130.0,91030.0,61500.0,13600.0,102000.0,50,780
1301,433430077,0.14206593983251717,-2922.400000000001,292240.0,117940.0,153800.0,16400.0,4100.0,50,780
1302,909009428,0.1418528409227684,-2279.2499999999995,227925.0,98325.0,111700.0,15200.0,2700.0,50,781
1303,180191349,0.14164006166138426,-1833.175,183317.5,72817.5,99700.0,10800.0,0.0,50,781
1304,834422141,0.1414276015688922,-2765.2500000000005,276525.0,50525.0,212400.0,13600.0,0.0,50,781
1305,818440107,0.14121546016653885,-2884.499999999999,288450.0,119450.0,138300.0,16000.0,14700.0,50,781
1306,948687653,0.14100363697628907,-2174.775,217477.5,77077.5,126400.0,14000.0,0.0,50,782
1307,766238722,0.14079213152082465,-2205.65,220565.0,78865.0,128100.0,13600.0,0.0,50,782
1308,899210485,0.14058094332354343,-2248.0250000000005,224802.5,71102.5,141300.0,12400.0,0.0,50,782
1309,389393735,0.14037007190855813,-2098.9999999999995,209900.0,77000.0,118900.0,14000.0,0.0,50,782
1310,146650539,0.1401595168006953,-2707.4249999999997,270742.5,65742.5,190600.0,14400.0,0.0,50,782
1311,993630589,0.13994927752549427,-2567.999999999999,256800.0,79800.0,165400.0,11600.0,0.0,50,782
1312,883816391,0.13973935360920603,-2295.500000000001,229550.0,88650.0,128500.0,12400.0,0.0,50,782
1313,984906587,0.13952974457879222,-1980.5249999999996,198052.5,71952.5,113700.0,12400.0,0.0,50,782
1314,87104568,0.13932044996192403,-2412.4999999999986,241250.0,100650.0,127400.0,13200.0,0.0,50,782
1315,128342577,0.13911146928698115,-2527.5499999999993,252755.0,126205.0,83300.0,13200.0,30050.0,50,782
1316,836167398,0.1389028020830507,-1344.6749999999993,134467.5,81167.5,40500.0,12800.0,0.0,50,784
1317,748903122,0.13869444787992613,-1875.5500000000004,187555.0,92805.0,68200.0,12400.0,14150.0,50,784
1318,209880681,0.13848640620810626,-2446.8250000000003,244682.5,104482.5,50400.0,11600.0,78200.0,50,784
1319,570152048,0.13827867659879411,-1935.3999999999999,193540.0,99040.0,82900.0,11600.0,0.0,50,784
1320,168466345,0.13807125858389593,-2131.2250000000004,213122.5,70322.5,128400.0,14400.0,0.0,50,785
1321,195871196,0.1378641516960201,-1943.3499999999997,194335.0,111235.0,53600.0,14000.0,15500.0,50,790
1322,706807323,0.13765735546847607,-2038.9,203890.0,68890.0,121000.0,14000.0,0.0,50,790
1323,334911073,0.13745086943527338,-2330.1499999999996,233015.0,69315.0,150100.0,13600.0,0.0,50,790
1324,876665067,0.13724469313112048,-2400.9250000000006,240092.5,62942.5,162000.0,13200.0,1950.0,50,790
1325,369720075,0.13703882609142382,-2039.15,203915.0,85965.0,50800.0,14800.0,52350.0,50,793
1326,265435956,0.1368332678522867,-2363.5,236350.0,62750.0,159600.0,14000.0,0.0,50,793
1327,430725801,0.13662801795050827,-2893.4250000000006,289342.5,78742.5,155200.0,12400.0,43000.0,50,793
1328,87501631,0.13642307592358252,-1516.1500000000003,151615.0,63815.0,73400.0,14400.0,0.0,50,793
1329,411168330,0.13621844130969715,-2383.9750000000004,238397.5,48397.5,176000.0,14000.0,0.0,50,793
1330,454987669,0.1360141136477326,-3049.5000000000005,304950.0,89200.0,119300.0,15600.0,80850.0,50,793
1331,430879528,0.13581009247726103,-1710.3499999999997,171035.0,77085.0,79800.0,13200.0,950.0,50,794
1332,74824719,0.13560637733854514,-2228.575,222857.5,77857.5,132200.0,12800.0,0.0,50,794
1333,321934721,0.13540296777253732,-2254.775,225477.5,70977.5,141300.0,13200.0,0.0,50,794
1334,326803808,0.13519986332087852,-2191.5000000000005,219150.0,77550.0,128800.0,12800.0,0.0,50,794
1335,415622073,0.13499706352589722,-2228.65,222865.0,79115.0,125900.0,12400.0,5450.0,50,794
1336,387259536,0.13479456793060837,-1689.5249999999999,168952.5,80152.5,74400.0,14400.0,0.0,50,794
1337,722129352,0.13459237607871247,-3441.7,344170.0,113920.0,111300.0,10800.0,108150.0,50,794
1338,262836904,0.1343904875145944,-3683.8499999999995,368385.0,93785.0,213700.0,12800.0,48100.0,50,794
1339,716288727,0.13418890178332252,-2456.200000000001,245620.0,99870.0,129700.0,14000.0,2050.0,50,794
1340,744402040,0.13398761843064755,-2617.4999999999995,261750.0,92350.0,157400.0,12000.0,0.0,50,794
1341,483586719,0.13378663700300159,-1758.775,175877.5,97877.5,65200.0,12800.0,0.0,50,794
1342,332117305,0.1335859570474971,-2560.6,256060.0,138460.0,106000.0,11600.0,0.0,50,794
1343,628393390,0.13338557811192586,-2833.2999999999997,283330.0,82230.0,187100.0,14000.0,0.0,50,795
1344,367576444,0.133185499744758,-2270.725,227072.5,74072.5,140200.0,12800.0,0.0,50,795
1345,708236252,0.13298572149514087,-2418.9749999999995,241897.5,93347.5,125000.0,13200.0,10350.0,50,795
1346,951357373,0.13278624291289817,-2273.925,227392.5,108292.5,107100.0,12000.0,0.0,50,795
1347,617018248,0.13258706354852884,-2718.025,271802.5,95202.5,164600.0,12000.0,0.0,50,795
1348,672442300,0.13238818295320606,-1647.0500000000002,164705.0,99355.0,50300.0,14000.0,1050.0,50,795
1349,653286674,0.13218960067877625,-2572.224999999999,257222.5,83522.5,160500.0,13200.0,0.0,50,795
1350,829058374,0.1319913162777581,-1942.1249999999998,194212.5,72212.5,109600.0,12400.0,0.0,50,795
1351,508775971,0.13179332930334145,-3745.425000000001,374542.5,103642.5,194800.0,13600.0,62500.0,50,795
1352,956710565,0.13159563930938645,-2739.1749999999993,273917.5,90317.5,172800.0,10800.0,0.0,50,795
1353,637215753,0.13139824585042237,-2609.1749999999997,260917.5,89317.5,158800.0,12800.0,0.0,50,795
1354,132206074,0.13120114848164674,-1538.6750000000002,153867.5,56567.5,82900.0,14400.0,0.0,50,795
1355,213546710,0.13100434675892428,-2638.125,263812.5,90262.5,109100.0,12400.0,52050.0,50,796
1356,895993645,0.1308078402387859,-2957.999999999999,295800.0,106800.0,177400.0,11600.0,0.0,50,796
1357,576240112,0.13061162847842772,-1865.6749999999997,186567.5,79367.5,93600.0,13600.0,0.0,50,796
1358,851161039,0.1304157110357101,-3506.1249999999986,350612.5,78862.5,159800.0,12800.0,99150.0,50,796
1359,523903661,0.13022008746915653,-4400.525000000001,440052.5,156652.5,96500.0,17200.0,169700.0,50,797
1360,632110069,0.1300247573379528,-2518.325,251832.5,116432.5,121800.0,13600.0,0.0,50,797
1361,13620352,0.1298297202019459,-2435.0750000000003,243507.5,82707.5,148800.0,12000.0,0.0,50,797
1362,800429858,0.12963497562164297,-2061.175,206117.5,66817.5,126100.0,13200.0,0.0,50,797
1363,353310704,0.1294405231582105,-3553.8749999999995,355387.5,121287.5,169500.0,10400.0,54200.0,50,797
1364,886334994,0.1292463623734732,-3198.9750000000004,319897.5,64347.5,237600.0,11200.0,6750.0,50,797
1365,209001667,0.129052492829913,-2531.65,253165.0,82665.0,157700.0,12800.0,0.0,50,797
1366,537307173,0.12885891409066813,-2402.450000000001,240245.0,74245.0,155200.0,10800.0,0.0,50,797
1367,833291141,0.12866562571953213,-2225.6000000000004,222560.0,88160.0,122000.0,12400.0,0.0,50,797
1368,251227216,0.12847262728095285,-2923.1749999999997,292317.5,95017.5,182900.0,14400.0,0.0,50,797
1369,359441887,0.12827991834003144,-2030.0000000000007,203000.0,88550.0,39600.0,12800.0,62050.0,50,797
1370,164101727,0.1280874984625214,-3163.4500000000003,316345.0,131045.0,155900.0,13600.0,15800.0,50,797
1371,335751850,0.12789536721482764,-2063.7249999999995,206372.5,78172.5,115000.0,13200.0,0.0,50,797
1372,558099411,0.1277035241640054,-1921.8749999999993,192187.5,110087.5,68500.0,13600.0,0.0,50,797
1373,899258023,0.1275119688777594,-2373.2749999999996,237327.5,66827.5,157700.0,12800.0,0.0,50,798
1374,156442811,0.12732070092444275,-2233.85,223385.0,77285.0,133300.0,12800.0,0.0,50,798
1375,239008288,0.1271297198730561,-2553.4249999999993,255342.5,61642.5,181700.0,12000.0,0.0,50,798
1376,245330137,0.12693902529324652,-2864.400000000001,286440.0,105990.0,151500.0,13200.0,15750.0,50,798
1377,266692934,0.12674861675530666,-2223.5750000000003,222357.5,100607.5,82000.0,14400.0,25350.0,50,798
1378,294911898,0.1265584938301737,-2686.025,268602.5,119702.5,134100.0,14800.0,0.0,50,798
1379,709137859,0.12636865608942846,-2480.5499999999997,248055.0,66355.0,169700.0,12000.0,0.0,50,798
1380,891903164,0.12617910310529432,-3052.85,305285.0,46985.0,243500.0,14800.0,0.0,50,798
1381,6681257,0.12598983445063638,-2169.1249999999995,216912.5,105812.5,96700.0,14400.0,0.0,50,798
1382,748543059,0.12580084969896044,-2986.4749999999995,298647.5,60447.5,225800.0,12400.0,0.0,50,798
1383,581537588,0.125612148424412,-3690.7250000000004,369072.5,98472.5,95400.0,14400.0,160800.0,50,798
1384,218685724,0.1254237302017754,-1584.6249999999998,158462.5,83562.5,59900.0,14400.0,600.0,50,798
1385,406914908,0.12523559460647277,-2367.5,236750.0,58150.0,157300.0,14800.0,6500.0,50,798
1386,26567429,0.12504774121456305,-1924.2,192420.0,69920.0,110100.0,12400.0,0.0,50,798
1387,736617285,0.12486016960274121,-2281.6,228160.0,72060.0,144900.0,11200.0,0.0,50,798
1388,549077181,0.12467287934833711,-2455.4499999999994,245545.0,59145.0,172800.0,13600.0,0.0,50,798
1389,377919866,0.1244858700293146,-2584.025,258402.5,82202.5,163400.0,12800.0,0.0,50,798
1390,376274438,0.12429914122427065,-3287.75,328775.0,151925.0,136400.0,14000.0,26450.0,50,798
1391,778027873,0.12411269251243424,-2507.8999999999996,250790.0,64290.0,174900.0,11600.0,0.0,50,798
1392,105489158,0.1239265234736656,-2128.95,212895.0,67945.0,113800.0,13200.0,17950.0,50,798
1393,664725844,0.12374063368845512,-1811.0000000000007,181100.0,68300.0,101200.0,11600.0,0.0,50,798
1394,110672809,0.12355502273792245,-2763.9749999999995,276397.5,125947.5,25600.0,11600.0,113250.0,50,798
1395,126843027,0.12336969020381557,-2601.175,260117.5,151217.5,90000.0,14400.0,4500.0,50,798
1396,277712858,0.12318463566850985,-2685.3,268530.0,61330.0,194800.0,12400.0,0.0,50,798
1397,325883481,0.12299985871500708,-2833.225,283322.5,94422.5,176500.0,12400.0,0.0,50,798
1398,888717677,0.12281535892693458,-2416.2,241620.0,74120.0,153100.0,14400.0,0.0,50,798
1399,129623590,0.12263113588854418,-2337.475,233747.5,87347.5,133600.0,12800.0,0.0,50,798
1400,824517232,0.12244718918471137,-2378.1,237810.0,85960.0,125600.0,13200.0,13050.0,50,798
1401,829452012,0.12226351840093432,-2356.825,235682.5,84382.5,138900.0,12400.0,0.0,50,798
1402,361392699,0.12208012312333293,-1978.1000000000004,197810.0,70110.0,114100.0,13600.0,0.0,50,798
1403,56630607,0.12189700293864793,-2743.375,274337.5,73537.5,187200.0,13600.0,0.0,50,798
1404,945722762,0.12171415743423997,-2828.5499999999997,282855.0,84655.0,184600.0,13600.0,0.0,50,798
1405,312253954,0.12153158619808861,-2084.85,208485.0,63585.0,124800.0,14400.0,5700.0,50,800
1406,446941859,0.12134928881879149,-1897.1999999999998,189720.0,68820.0,87800.0,15600.0,17500.0,50,800
1407,537041451,0.12116726488556331,-2523.0499999999997,252305.0,106955.0,96700.0,13200.0,35450.0,50,801
1408,540127520,0.12098551398823497,-1467.675,146767.5,76667.5,57900.0,12000.0,200.0,50,801
1409,500583760,0.12080403571725262,-2662.5250000000005,266252.5,63452.5,189600.0,13200.0,0.0,50,801
1410,595977981,0.12062282966367675,-2450.475,245047.5,87047.5,146000.0,12000.0,0.0,50,801
1411,780374901,0.12044189541918124,-2379.575,237957.5,82257.5,142500.0,13200.0,0.0,50,801
1412,84435726,0.12026123257605248,-1760.4500000000003,176045.0,92545.0,71900.0,11600.0,0.0,50,801
1413,850867387,0.1200808407271884,-2651.4250000000006,265142.5,107642.5,118000.0,12800.0,26700.0,50,801
1414,256459963,0.11990071946609762,-1883.375,188337.5,87537.5,89200.0,11600.0,0.0,50,801
1415,551861002,0.11972086838689848,-2641.9750000000004,264197.5,95597.5,157400.0,11200.0,0.0,50,801
1416,326931255,0.11954128708431813,-3301.8250000000007,330182.5,148082.5,153900.0,12800.0,15400.0,50,801
1417,682197977,0.11936197515369167,-1626.8500000000004,162685.0,82685.0,66800.0,13200.0,0.0,50,801
1418,764763020,0.11918293219096114,-2303.15,230315.0,63315.0,154200.0,12800.0,0.0,50,801
1419,972044081,0.1190041577926747,-2972.8500000000004,297285.0,112885.0,173600.0,10800.0,0.0,50,801
1420,557872766,0.11882565155598569,-2441.1499999999996,244115.0,85015.0,145900.0,13200.0,0.0,50,801
1421,558097844,0.11864741307865172,-2746.25,274625.0,81125.0,179100.0,14400.0,0.0,50,801
1422,918206833,0.11846944195903375,-2177.7749999999996,217777.5,86577.5,118400.0,12800.0,0.0,50,801
1423,406157178,0.11829173779609521,-2830.2499999999995,283025.0,67025.0,202000.0,14000.0,0.0,50,801
1424,887923151,0.11811430018940107,-2371.5250000000005,237152.5,105002.5,117600.0,11200.0,3350.0,50,802
1425,467470032,0.11793712873911698,-2204.0499999999997,220405.0,112805.0,94000.0,13600.0,0.0,50,802
1426,343487642,0.1177602230460083,-2723.0,272300.0,89550.0,165600.0,13600.0,3550.0,50,802
1427,9718017,0.1175835827114393,-2552.5499999999997,255255.0,103855.0,138600.0,12800.0,0.0,50,802
1428,540507274,0.11740720733737214,-2606.7,260670.0,49470.0,199200.0,12000.0,0.0,50,802
1429,481735903,0.1172310965263661,-2306.1499999999996,230615.0,53015.0,164400.0,13200.0,0.0,50,802
1430,258394410,0.11705524988157655,-1958.8999999999996,195890.0,75890.0,67000.0,13200.0,39800.0,50,802
1431,365564547,0.11687966700675419,-2766.825,276682.5,62182.5,202100.0,12400.0,0.0,50,802
1432,661237671,0.11670434750624406,-2660.3499999999985,266035.0,82235.0,114900.0,12400.0,56500.0,50,802
1433,649867625,0.1165292909849847,-2956.649999999999,295665.0,90165.0,193500.0,12000.0,0.0,50,802
1434,339797475,0.11635449704850723,-2488.1250000000005,248812.5,58912.5,176700.0,13200.0,0.0,50,802
1435,901286794,0.11617996530293448,-2546.2249999999995,254622.5,102422.5,134900.0,11600.0,5700.0,50,802
1436,68640325,0.11600569535498008,-3230.400000000001,323040.0,110840.0,200200.0,12000.0,0.0,50,802
1437,438894490,0.11583168681194761,-2441.7999999999997,244180.0,62980.0,168800.0,12400.0,0.0,50,802
1438,940825388,0.1156579392817297,-2035.1999999999996,203520.0,76020.0,115900.0,11600.0,0.0,50,802
1439,926863957,0.1154844523728071,-1872.5500000000009,187255.0,76155.0,97900.0,13200.0,0.0,50,802
1440,686684145,0.1153112256942479,-2305.0499999999997,230505.0,52805.0,163700.0,14000.0,0.0,50,803
1441,899616550,0.11513825885570653,-1786.8000000000002,178680.0,63280.0,102200.0,13200.0,0.0,50,803
1442,323732077,0.11496555146742297,-2849.675,284967.5,55667.5,215700.0,13600.0,0.0,50,803
1443,830257511,0.11479310314022184,-2805.85,280585.0,107735.0,154500.0,12800.0,5550.0,50,804
1444,449785658,0.11462091348551151,-2572.850000000001,257285.0,94885.0,150000.0,12400.0,0.0,50,804
1445,451642732,0.11444898211528325,-2947.325,294732.5,108032.5,174300.0,12400.0,0.0,50,804
1446,517787376,0.11427730864211033,-2879.075,287907.5,80307.5,195600.0,12000.0,0.0,50,804
1447,614737096,0.11410589267914717,-1855.35,185535.0,49835.0,120900.0,14800.0,0.0,50,804
1448,175063899,0.11393473384012845,-2977.2999999999997,297730.0,85230.0,200900.0,11600.0,0.0,50,804
1449,841891081,0.11376383173936826,-3475.274999999999,347527.5,55427.5,279700.0,12400.0,0.0,50,804
1450,392776413,0.11359318599175922,-2606.575,260657.5,104807.5,141100.0,12000.0,2750.0,50,804
1451,932776997,0.11342279621277158,-2370.500000000001,237050.0,68650.0,156000.0,12400.0,0.0,50,804
1452,548609513,0.11325266201845244,-2565.9999999999995,256600.0,83000.0,121000.0,12800.0,39800.0,50,804
1453,67829098,0.11308278302542477,-2617.5500000000006,261755.0,93155.0,158000.0,10400.0,200.0,50,804
1454,370479115,0.11291315885088664,-2901.5499999999997,290155.0,100555.0,179200.0,10400.0,0.0,50,804
1455,916266936,0.11274378911261032,-2264.7500000000005,226475.0,92125.0,114900.0,13200.0,6250.0,50,805
1456,972836929,0.11257467342894141,-2309.3499999999995,230935.0,89335.0,129200.0,12400.0,0.0,50,805
1457,762459124,0.112405811418798,-1985.2749999999999,198527.5,89227.5,94800.0,12000.0,2500.0,50,805
1458,967230919,0.11223720270166981,-1509.8250000000005,150982.5,87082.5,50700.0,13200.0,0.0,50,805
1459,111117189,0.11206884689761731,-1910.475,191047.5,96047.5,82200.0,12800.0,0.0,50,805
1460,728578645,0.1119007436272709,-2902.4500000000003,290245.0,83945.0,193500.0,12800.0,0.0,50,805
1461,469962534,0.11173289251183,-2429.1,242910.0,56310.0,173000.0,13600.0,0.0,50,805
1462,657354729,0.11156529317306225,-2188.25,218825.0,83675.0,87700.0,13600.0,33850.0,50,805
1463,510156876,0.11139794523330267,-1915.9749999999995,191597.5,94697.5,85300.0,11600.0,0.0,50,805
1464,280448206,0.11123084831545271,-2673.05,267305.0,76055.0,152900.0,13600.0,24750.0,50,805
1465,896485725,0.11106400204297955,-3026.9000000000005,302690.0,97590.0,192700.0,12400.0,0.0,50,805
1466,193889931,0.11089740603991509,-1792.1,179210.0,58310.0,107300.0,13600.0,0.0,50,805
1467,70775254,0.11073105993085522,-2546.250000000001,254625.0,89225.0,152200.0,13200.0,0.0,50,805
1468,722705908,0.11056496334095894,-1881.6000000000001,188160.0,114860.0,59700.0,13600.0,0.0,50,805
1469,237926285,0.11039911589594752,-1282.5500000000002,128255.0,72655.0,40000.0,15600.0,0.0,50,805
1470,664890211,0.1102335172221036,-2600.1250000000014,260012.5,93712.5,136700.0,14000.0,15600.0,50,805
1471,275459750,0.11006816694627046,-2479.0500000000006,247905.0,77755.0,146500.0,12800.0,10850.0,50,805
1472,708852811,0.10990306469585107,-2164.3500000000004,216435.0,91735.0,109500.0,15200.0,0.0,50,805
1473,93495131,0.1097382100988073,-2610.0000000000005,261000.0,80700.0,122300.0,13600.0,44400.0,50,805
1474,817909727,0.10957360278365909,-2157.2999999999997,215730.0,56830.0,145300.0,13600.0,0.0,50,805
1475,175144593,0.1094092423794836,-2686.3750000000005,268637.5,84737.5,112000.0,14400.0,57500.0,50,805
1476,954819158,0.10924512851591438,-2295.05,229505.0,78805.0,136700.0,14000.0,0.0,50,805
1477,350165820,0.10908126082314051,-1470.825,147082.5,83782.5,47700.0,15600.0,0.0,50,805
1478,200424251,0.10891763893190581,-1972.1499999999999,197215.0,82515.0,101900.0,12800.0,0.0,50,805
1479,86241028,0.10875426247350796,-1955.4249999999993,195542.5,65742.5,116200.0,13600.0,0.0,50,805
1480,835044564,0.1085911310797977,-2477.800000000001,247780.0,100230.0,131800.0,11600.0,4150.0,50,805
1481,965431826,0.10842824438317801,-2804.4250000000006,280442.5,81642.5,186000.0,12800.0,0.0,50,805
1482,622604338,0.10826560201660325,-3319.6499999999987,331965.0,98115.0,204300.0,11200.0,18350.0,50,805
1483,456993646,0.10810320361357835,-2027.075,202707.5,103607.5,86300.0,12800.0,0.0,50,806
1484,584555792,0.10794104880815798,-1745.825,174582.5,83582.5,77000.0,14000.0,0.0,50,806
1485,883999197,0.10777913723494575,-2280.875,228087.5,59287.5,156000.0,12800.0,0.0,50,806
1486,834756218,0.10761746852909335,-2148.55,214855.0,65155.0,138100.0,11600.0,0.0,50,806
1487,874221487,0.10745604232629971,-1742.1000000000001,174210.0,48810.0,110600.0,14800.0,0.0,50,808
1488,256625323,0.10729485826281027,-2108.7249999999995,210872.5,100472.5,96200.0,10800.0,3400.0,50,808
1489,431255205,0.10713391597541606,-2389.8,238980.0,93680.0,78000.0,12800.0,54500.0,50,808
1490,960902589,0.10697321510145294,-2743.2250000000004,274322.5,89022.5,148800.0,12000.0,24500.0,50,808
1491,348411281,0.10681275527880077,-1955.9250000000002,195592.5,58292.5,122900.0,14400.0,0.0,50,808
1492,63855060,0.10665253614588258,-2089.15,208915.0,73715.0,124000.0,11200.0,0.0,50,808
1493,621230260,0.10649255734166375,-2603.15,260315.0,92215.0,158500.0,9600.0,0.0,50,808
1494,944249732,0.10633281850565127,-2238.5999999999995,223860.0,83060.0,126000.0,14800.0,0.0,50,808
1495,28494646,0.1061733192778928,-2753.8500000000004,275385.0,88585.0,173200.0,13600.0,0.0,50,808
1496,30267494,0.10601405929897596,-2724.475,272447.5,115897.5,132900.0,11600.0,12050.0,50,808
1497,285061758,0.10585503821002751,-3333.775,333377.5,50977.5,268400.0,14000.0,0.0,50,808
1498,443786545,0.10569625565271247,-2523.65,252365.0,96015.0,69600.0,14000.0,72750.0,50,813
1499,938315749,0.1055377112692334,-2177.8500000000004,217785.0,94685.0,111500.0,11600.0,0.0,50,814
1500,241444782,0.10537940470232957,-2255.6,225560.0,69460.0,143700.0,12400.0,0.0,50,814
1501,851568479,0.10522133559527608,-2312.5,231250.0,66150.0,151100.0,14000.0,0.0,50,815
1502,218948412,0.10506350359188317,-2378.0249999999996,237802.5,54402.5,171400.0,12000.0,0.0,50,815
1503,780413868,0.10490590833649535,-2132.2249999999995,213222.5,77822.5,120600.0,14800.0,0.0,50,815
1504,359628609,0.10474854947399062,-2169.9750000000004,216997.5,64797.5,138600.0,13600.0,0.0,50,815
1505,568037653,0.10459142664977963,-2404.725,240472.5,105572.5,120100.0,14800.0,0.0,50,815
1506,768337699,0.10443453950980497,-2534.6249999999995,253462.5,70162.5,171300.0,12000.0,0.0,50,815
1507,173812345,0.10427788770054026,-2182.8250000000007,218282.5,91682.5,113000.0,13600.0,0.0,50,815
1508,157667057,0.10412147086898946,-2487.425,248742.5,70342.5,167600.0,10800.0,0.0,50,815
1509,203209361,0.10396528866268598,-2491.2250000000004,249122.5,81322.5,156200.0,11600.0,0.0,50,816
1510,900270332,0.10380934072969196,-2420.9249999999993,242092.5,54392.5,175700.0,12000.0,0.0,50,816
1511,248360335,0.10365362671859743,-1878.3,187830.0,57830.0,117200.0,12800.0,0.0,50,816
1512,164839809,0.10349814627851954,-2001.6250000000002,200162.5,57662.5,127700.0,14800.0,0.0,50,817
1513,537019360,0.10334289905910177,-2183.5000000000005,218350.0,72350.0,133200.0,12800.0,0.0,50,817
1514,946843211,0.10318788471051311,-2070.2999999999993,207030.0,56430.0,137000.0,13600.0,0.0,50,817
1515,501633668,0.10303310288344734,-2658.6000000000004,265860.0,81760.0,170100.0,14000.0,0.0,50,817
1516,195097798,0.10287855322912218,-2391.8250000000007,239182.5,76132.5,120500.0,12000.0,30550.0,50,819
1517,84476012,0.1027242353992785,-2086.3999999999996,208640.0,90440.0,105000.0,13200.0,0.0,50,819
1518,323326212,0.10257014904617959,-2395.1249999999995,239512.5,72712.5,155200.0,11600.0,0.0,50,819
1519,970714620,0.10241629382261032,-2303.825,230382.5,83182.5,134800.0,12400.0,0.0,50,819
1520,841449058,0.1022626693818764,-2251.0750000000003,225107.5,106407.5,99300.0,12800.0,6600.0,50,819
1521,392121996,0.1021092753778036,-2425.95,242595.0,54795.0,175800.0,12000.0,0.0,50,819
1522,788623181,0.10195611146473689,-2537.6000000000004,253760.0,63560.0,177000.0,13200.0,0.0,50,819
1523,470032149,0.10180317729753979,-2496.7000000000007,249670.0,74070.0,163600.0,12000.0,0.0,50,819
1524,83702950,0.10165047253159348,-2802.4,280240.0,113340.0,154500.0,12400.0,0.0,50,819
1525,671207075,0.1014979968227961,-2345.1,234510.0,66910.0,154400.0,13200.0,0.0,50,819
1526,615786030,0.1013457498275619,-2112.225,211222.5,72822.5,125200.0,13200.0,0.0,50,819
1527,746405373,0.10119373120282057,-1982.4999999999995,198250.0,68450.0,114600.0,15200.0,0.0,50,819
1528,817925411,0.10104194060601634,-2774.0,277400.0,49600.0,215000.0,12800.0,0.0,50,819
1529,98352566,0.10089037769510732,-2052.2,205220.0,73820.0,88200.0,12800.0,30400.0,50,819
1530,560753379,0.10073904212856466,-2011.1499999999999,201115.0,70315.0,118400.0,12400.0,0.0,50,820
1531,15015116,0.10058793356537182,-2490.8499999999995,249085.0,78185.0,158900.0,12000.0,0.0,50,820
1532,250749245,0.10043705166502377,-2500.274999999999,250027.5,50327.5,186500.0,13200.0,0.0,50,820
1533,794645655,0.10028639608752624,-2331.6750000000006,233167.5,64967.5,157400.0,10800.0,0.0,50,820
1534,536517773,0.10013596649339496,-1481.9500000000003,148195.0,63495.0,71100.0,13600.0,0.0,50,820
1535,130842431,0.09998576254365486,-2525.9,252590.0,125640.0,58100.0,14400.0,54450.0,50,820
1536,73796509,0.09983578389983938,-2565.3500000000004,256535.0,68435.0,175700.0,12400.0,0.0,50,820
1537,622223125,0.09968603022398963,-2157.3500000000004,215735.0,75035.0,128700.0,12000.0,0.0,50,820
1538,428525337,0.09953650117865365,-2699.5249999999996,269952.5,116902.5,124300.0,14800.0,13950.0,50,820
1539,111337514,0.09938719642688568,-2542.0000000000005,254200.0,101100.0,139500.0,13600.0,0.0,50,820
1540,567032097,0.09923811563224536,-2762.1249999999995,276212.5,127912.5,121100.0,14000.0,13200.0,50,820
