episode,environment_seed,epsilon,episode_reward,episode_cost,holding_cost,stockout_cost,ordering_cost,discarding_cost,steps,states_seen
4046,973580634,0.039269973281917954,-5316.475000000001,531647.5,187707.5,60900.0,16240.0,266800.0,50,821
4047,460057579,0.03923855730329242,-10335.325000000003,1033532.5,196022.5,219200.0,16160.0,602150.0,50,821
4048,535784990,0.03920716645744978,-7648.675000000003,764867.5,191597.5,128500.0,14920.0,429850.0,50,821
4049,585705303,0.03917580072428382,-6799.249999999999,679925.0,179465.0,78500.0,14560.0,407400.0,50,821
4050,176808618,0.03914446008370439,-10059.7,1005970.0,199040.0,246200.0,15880.0,544850.0,50,821
4051,183241509,0.039113144515637424,-6639.249999999999,663925.0,192045.0,59900.0,15680.0,396300.0,50,821
4052,279967363,0.03908185400002491,-8059.075000000003,805907.5,195307.5,139900.0,16400.0,454300.0,50,821
4053,958307085,0.039050588516824886,-8158.200000000003,815820.0,190710.0,128900.0,16360.0,479850.0,50,821
4054,880863387,0.039019348046011426,-8830.574999999997,883057.5,195057.5,169900.0,17000.0,501100.0,50,821
4055,545570739,0.038988132567574614,-8104.400000000002,810440.0,196390.0,141900.0,15400.0,456750.0,50,821
4056,964316066,0.038956942061520554,-9121.150000000001,912115.0,191615.0,222300.0,16400.0,481800.0,50,821
4057,310145688,0.03892577650787134,-10943.350000000006,1094335.0,200135.0,182800.0,17600.0,693800.0,50,821
4058,155606151,0.03889463588666504,-7861.449999999999,786145.0,190015.0,92000.0,16280.0,487850.0,50,821
4059,569638470,0.038863520177955704,-8738.024999999998,873802.5,193552.5,192600.0,16800.0,470850.0,50,821
4060,166785174,0.03883242936181334,-9093.800000000001,909380.0,192530.0,169800.0,16600.0,530450.0,50,821
4061,674218273,0.03880136341832389,-10148.425000000003,1014842.5,191522.5,163400.0,17120.0,642800.0,50,821
4062,717556945,0.03877032232758923,-6187.925,618792.5,182302.5,16700.0,15840.0,403950.0,50,821
4063,88896693,0.038739306069727156,-7777.45,777745.0,188595.0,29800.0,16600.0,542750.0,50,821
4064,648208639,0.03870831462487137,-8428.6,842860.0,184520.0,108100.0,15440.0,534800.0,50,821
4065,556808003,0.038677347973171475,-5914.0250000000015,591402.5,177242.5,29000.0,15960.0,369200.0,50,821
4066,223605696,0.03864640609479294,-7452.2,745220.0,183520.0,92300.0,16000.0,453400.0,50,821
4067,913288778,0.0386154889699171,-8540.300000000001,854030.0,186640.0,124900.0,14640.0,527850.0,50,821
4068,551894201,0.038584596578741165,-8733.425000000001,873342.5,190332.5,192400.0,14160.0,476450.0,50,822
4069,516286046,0.03855372890147817,-8935.525,893552.5,193492.5,164500.0,16360.0,519200.0,50,822
4070,374114658,0.03852288591835699,-9503.800000000001,950380.0,196580.0,177600.0,16000.0,560200.0,50,822
4071,27778293,0.0384920676096223,-10061.499999999996,1006150.0,197770.0,182300.0,16480.0,609600.0,50,822
4072,736900635,0.0384612739555346,-10395.574999999999,1039557.5,198757.5,241200.0,16400.0,583200.0,50,822
4073,661816686,0.03843050493637017,-8895.175,889517.5,196007.5,121200.0,15560.0,556750.0,50,822
4074,752852158,0.03839976053242108,-10637.275000000003,1063727.5,197697.5,192400.0,16080.0,657550.0,50,822
4075,882309431,0.03836904072399514,-7548.875,754887.5,189347.5,110800.0,15040.0,439700.0,50,822
4076,828637116,0.038338345491415945,-8423.35,842335.0,195135.0,97500.0,15200.0,534500.0,50,822
4077,721003322,0.03830767481502281,-9264.050000000001,926405.0,185145.0,199400.0,16360.0,525500.0,50,822
4078,721369016,0.03827702867517079,-10238.375000000002,1023837.5,198507.5,232600.0,16480.0,576250.0,50,822
4079,842997649,0.03824640705223065,-9224.874999999998,922487.5,197597.5,203200.0,16040.0,505650.0,50,822
4080,51364683,0.03821580992658887,-9152.4,915240.0,191320.0,198300.0,16120.0,509500.0,50,822
4081,778240690,0.0381852372786476,-11116.249999999998,1111625.0,201255.0,194500.0,16720.0,699150.0,50,822
4082,574000835,0.03815468908882468,-11260.825,1126082.5,200352.5,246500.0,17280.0,661950.0,50,822
4083,332104380,0.03812416533755362,-7300.574999999999,730057.5,188757.5,0.0,16000.0,525300.0,50,822
4084,582750786,0.03809366600528358,-7089.549999999999,708955.0,187735.0,64300.0,16320.0,440600.0,50,822
4085,878806889,0.03806319107247935,-6226.825000000001,622682.5,185242.5,33300.0,15040.0,389100.0,50,822
4086,999473904,0.03803274051962137,-9264.374999999998,926437.5,190937.5,141800.0,15600.0,578100.0,50,822
4087,572618442,0.038002314327205675,-6411.0999999999985,641110.0,180350.0,147900.0,14960.0,297900.0,50,822
4088,192629903,0.037971912475743906,-9074.399999999998,907440.0,195820.0,247600.0,15120.0,448900.0,50,822
4089,721354029,0.03794153494576331,-8453.575000000003,845357.5,193357.5,152400.0,15000.0,484600.0,50,822
4090,428573180,0.0379111817178067,-8750.424999999997,875042.5,188622.5,171300.0,15720.0,499400.0,50,822
4091,149350837,0.03788085277243245,-11427.75,1142775.0,203325.0,255200.0,16800.0,667450.0,50,822
4092,260814707,0.03785054809021451,-7334.974999999999,733497.5,181597.5,17400.0,15600.0,518900.0,50,822
4093,844559443,0.03782026765174233,-7159.249999999999,715925.0,187215.0,86300.0,15360.0,427050.0,50,822
4094,799814841,0.03779001143762094,-6526.524999999999,652652.5,180692.5,82900.0,14960.0,374100.0,50,823
4095,355320264,0.03775977942847084,-10161.6,1016160.0,198880.0,192800.0,15080.0,609400.0,50,823
4096,55695685,0.03772957160492806,-7770.049999999999,777005.0,191375.0,126500.0,14680.0,444450.0,50,823
4097,859206856,0.03769938794764412,-10904.674999999997,1090467.5,198657.5,306900.0,16160.0,568750.0,50,823
4098,923000194,0.037669228437286,-9003.399999999998,900340.0,194330.0,179200.0,15760.0,511050.0,50,823
4099,237468776,0.037639093054536166,-11070.3,1107030.0,197260.0,275200.0,16720.0,617850.0,50,823
4100,602198914,0.03760898178009254,-9780.249999999995,978025.0,192295.0,255700.0,15880.0,514150.0,50,823
4101,182320341,0.03757889459466846,-10854.400000000001,1085440.0,201860.0,203300.0,16880.0,663400.0,50,823
4102,720288396,0.037548831478992725,-8468.375000000002,846837.5,189837.5,121200.0,15800.0,520000.0,50,823
4103,875026853,0.03751879241380953,-13068.325,1306832.5,201872.5,378500.0,16160.0,710300.0,50,823
4104,327772608,0.037488777379878484,-9545.875000000002,954587.5,190607.5,206000.0,16080.0,541900.0,50,823
4105,350388737,0.03745878635797458,-8252.325,825232.5,187042.5,215600.0,16240.0,406350.0,50,823
4106,196638882,0.0374288193288882,-7626.800000000001,762680.0,181400.0,162600.0,13680.0,405000.0,50,823
4107,995408655,0.03739887627342509,-9993.750000000002,999375.0,182985.0,274800.0,15440.0,526150.0,50,823
4108,618125624,0.037368957172406354,-7599.2,759920.0,192020.0,111600.0,14800.0,441500.0,50,823
4109,407581755,0.03733906200666843,-8988.350000000002,898835.0,199475.0,216600.0,15160.0,467600.0,50,823
4110,836816974,0.03730919075706309,-10920.275,1092027.5,193177.5,212000.0,16400.0,670450.0,50,823
4111,657427376,0.03727934340445744,-10791.75,1079175.0,197725.0,242500.0,16200.0,622750.0,50,823
4112,779515832,0.037249519929733875,-7187.85,718785.0,180165.0,108300.0,15720.0,414600.0,50,823
4113,165689365,0.03721972031379009,-10619.199999999999,1061920.0,196410.0,193800.0,16960.0,654750.0,50,823
4114,226989443,0.03718994453753906,-9785.875,978587.5,198947.5,188000.0,16440.0,575200.0,50,823
4115,416758077,0.03716019258190902,-12640.600000000002,1264060.0,203050.0,410000.0,16160.0,634850.0,50,824
4116,221320455,0.03713046442784349,-8083.125000000001,808312.5,190752.5,40700.0,15160.0,561700.0,50,824
4117,634296922,0.03710076005630122,-9258.6,925860.0,194010.0,139600.0,16400.0,575850.0,50,824
4118,208658053,0.037071079448256175,-10460.650000000001,1046065.0,194225.0,237600.0,17240.0,597000.0,50,824
4119,842593066,0.03704142258469757,-6063.325000000002,606332.5,178762.5,9200.0,15320.0,403050.0,50,824
4120,800558790,0.03701178944662981,-9115.474999999999,911547.5,195237.5,17500.0,16560.0,682250.0,50,824
4121,789014524,0.03698218001507251,-8402.275,840227.5,187807.5,88400.0,16320.0,547700.0,50,824
4122,656672098,0.03695259427106045,-8608.875,860887.5,194897.5,49000.0,17040.0,599950.0,50,824
4123,311153726,0.0369230321956436,-7124.149999999999,712415.0,188325.0,13800.0,15840.0,494450.0,50,824
4124,869056865,0.036893493769887084,-6773.975,677397.5,178517.5,14900.0,15680.0,468300.0,50,824
4125,877353966,0.036863978974871175,-6598.025,659802.5,187232.5,123200.0,14720.0,334650.0,50,824
4126,508333400,0.03683448779169128,-9614.900000000003,961490.0,181320.0,217700.0,15520.0,546950.0,50,824
4127,983444522,0.03680502020145793,-8182.774999999999,818277.5,186997.5,140000.0,16080.0,475200.0,50,824
4128,495975093,0.03677557618529676,-11334.449999999999,1133445.0,199105.0,284000.0,16240.0,634100.0,50,824
4129,441533096,0.03674615572434852,-9921.9,992190.0,197460.0,151600.0,16880.0,626250.0,50,824
4130,732684982,0.036716758799769045,-5110.024999999999,511002.5,181942.5,2800.0,15560.0,310700.0,50,824
4131,108084661,0.03668738539272923,-6969.45,696945.0,193705.0,52800.0,16440.0,434000.0,50,824
4132,712649090,0.03665803548441504,-8676.099999999999,867610.0,192790.0,45400.0,16720.0,612700.0,50,824
4133,172558078,0.03662870905602751,-9322.8,932280.0,192760.0,232100.0,15920.0,491500.0,50,824
4134,663134877,0.03659940608878269,-9880.475000000002,988047.5,198627.5,191800.0,16520.0,581100.0,50,824
4135,426002793,0.03657012656391166,-8901.100000000002,890110.0,192280.0,61200.0,16880.0,619750.0,50,824
4136,338993746,0.03654087046266053,-9740.725,974072.5,196252.5,181100.0,15520.0,581200.0,50,825
4137,336886042,0.0365116377662904,-12073.949999999999,1207395.0,201055.0,366100.0,16440.0,623800.0,50,825
4138,851637424,0.03648242845607737,-9535.999999999998,953600.0,195770.0,179500.0,16080.0,562250.0,50,825
4139,283836423,0.03645324251331251,-5836.999999999998,583700.0,185930.0,19300.0,15720.0,362750.0,50,825
4140,917159801,0.036424079919301855,-7409.274999999999,740927.5,189947.5,162800.0,15480.0,372700.0,50,825
4141,449364036,0.036394940655366415,-8296.599999999999,829660.0,184710.0,123900.0,16200.0,504850.0,50,825
4142,960995485,0.03636582470284212,-8453.35,845335.0,190775.0,154100.0,13960.0,486500.0,50,825
4143,528503002,0.03633673204307985,-10096.625,1009662.5,197102.5,293000.0,14760.0,504800.0,50,825
4144,909601886,0.03630766265744539,-8909.925,890992.5,189772.5,160300.0,15920.0,525000.0,50,825
4145,1344036,0.03627861652731943,-9368.425000000001,936842.5,195912.5,217400.0,15880.0,507650.0,50,825
4146,791708676,0.03624959363409758,-12351.875,1235187.5,198007.5,314800.0,17080.0,705300.0,50,825
4147,931963439,0.0362205939591903,-9247.6,924760.0,195190.0,110400.0,16720.0,602450.0,50,825
4148,942375914,0.03619161748402295,-8382.175,838217.5,192167.5,120300.0,15600.0,510150.0,50,825
4149,114862587,0.03616266419003573,-10159.450000000003,1015945.0,198525.0,232900.0,16320.0,568200.0,50,825
4150,289081669,0.0361337340586837,-7212.874999999999,721287.5,182727.5,131700.0,14960.0,391900.0,50,825
4151,198239593,0.03610482707143675,-7065.0,706500.0,185790.0,64200.0,15560.0,440950.0,50,825
4152,922271072,0.0360759432097796,-9030.800000000003,903080.0,197380.0,96000.0,17600.0,592100.0,50,825
4153,904518215,0.03604708245521178,-7533.849999999999,753385.0,198185.0,92300.0,15800.0,447100.0,50,825
4154,207809094,0.03601824478924761,-7000.575000000001,700057.5,179077.5,13700.0,16880.0,490400.0,50,825
4155,953014984,0.03598943019341621,-5498.050000000001,549805.0,189475.0,30100.0,15280.0,314950.0,50,825
4156,237617332,0.035960638649261474,-6566.699999999999,656670.0,178010.0,78400.0,15960.0,384300.0,50,825
4157,186109545,0.035931870138342065,-9697.775,969777.5,192117.5,227800.0,15960.0,533900.0,50,825
4158,175984727,0.03590312464223139,-7892.200000000001,789220.0,184200.0,44200.0,16720.0,544100.0,50,825
4159,396521970,0.0358744021425176,-9161.45,916145.0,195095.0,79400.0,16600.0,625050.0,50,825
4160,853921320,0.03584570262080359,-9976.574999999997,997657.5,196947.5,174000.0,16760.0,609950.0,50,825
4161,405007483,0.035817026058706944,-10075.999999999998,1007600.0,191460.0,167900.0,17440.0,630800.0,50,825
4162,513879415,0.035788372437859976,-8621.825,862182.5,183302.5,195200.0,16480.0,467200.0,50,825
4163,926099944,0.03575974173990969,-8489.25,848925.0,194055.0,92000.0,16120.0,546750.0,50,825
4164,129014648,0.03573113394651776,-10348.625,1034862.5,195932.5,293400.0,16480.0,529050.0,50,825
4165,216085586,0.03570254903936054,-8109.974999999999,810997.5,185017.5,161000.0,16080.0,448900.0,50,825
4166,305682365,0.035673987000129054,-9230.525,923052.5,186262.5,115200.0,17440.0,604150.0,50,825
4167,966536380,0.035645447810528946,-7745.3,774530.0,186130.0,4800.0,16600.0,567000.0,50,825
4168,788524478,0.03561693145228052,-8318.975,831897.5,189517.5,87300.0,16080.0,539000.0,50,825
4169,909944201,0.0355884379071187,-7383.6500000000015,738365.0,180825.0,85200.0,15640.0,456700.0,50,825
4170,847414627,0.03555996715679301,-8752.249999999998,875225.0,194885.0,146000.0,15640.0,518700.0,50,825
4171,845795703,0.03553151918306757,-7603.85,760385.0,187405.0,130400.0,15080.0,427500.0,50,825
4172,861372387,0.03550309396772112,-8502.574999999999,850257.5,190907.5,117100.0,16000.0,526250.0,50,825
4173,262099215,0.03547469149254694,-5907.799999999999,590780.0,176880.0,0.0,15400.0,398500.0,50,825
4174,674420687,0.035446311739352906,-4026.3,402630.0,167190.0,1500.0,14840.0,219100.0,50,825
4175,671203521,0.03541795468996142,-11942.499999999998,1194250.0,203410.0,337000.0,16440.0,637400.0,50,825
4176,407831432,0.03538962032620945,-6201.699999999998,620170.0,191890.0,80800.0,14280.0,333200.0,50,825
4177,197427033,0.03536130862994848,-11439.074999999999,1143907.5,202867.5,287400.0,15640.0,638000.0,50,825
4178,566248754,0.03533301958304452,-9996.324999999999,999632.5,195242.5,236700.0,15440.0,552250.0,50,825
4179,288193266,0.035304753167378085,-7459.249999999998,745925.0,188975.0,126600.0,16200.0,414150.0,50,825
4180,920352562,0.03527650936484418,-10572.775000000001,1057277.5,201177.5,186600.0,16800.0,652700.0,50,825
4181,431073117,0.03524828815735231,-6724.8,672480.0,172180.0,130700.0,15000.0,354600.0,50,826
4182,415987971,0.035220089526826426,-7264.8499999999985,726485.0,180945.0,134100.0,16640.0,394800.0,50,826
4183,866607897,0.03519191345520496,-8762.374999999998,876237.5,198437.5,138400.0,16800.0,522600.0,50,826
4184,892094899,0.0351637599244408,-9331.675000000001,933167.5,194067.5,198400.0,16200.0,524500.0,50,826
4185,31248134,0.035135628916501245,-9908.75,990875.0,193675.0,184100.0,16000.0,597100.0,50,826
4186,107218315,0.035107520413368044,-8938.749999999998,893875.0,191305.0,197900.0,16720.0,487950.0,50,826
4187,753443663,0.03507943439703735,-8775.575,877557.5,191467.5,26300.0,17040.0,642750.0,50,826
4188,56040957,0.03505137084951972,-10986.900000000001,1098690.0,189210.0,248000.0,16680.0,644800.0,50,826
4189,362540519,0.0350233297528401,-9382.350000000002,938235.0,196115.0,148800.0,15520.0,577800.0,50,826
4190,283142150,0.03499531108903783,-8010.799999999998,801080.0,189800.0,52500.0,15280.0,543500.0,50,826
4191,537743181,0.034967314840166595,-8127.425000000002,812742.5,184952.5,132100.0,15840.0,479850.0,50,826
4192,549510625,0.03493934098829446,-11423.2,1142320.0,182920.0,347100.0,16800.0,595500.0,50,826
4193,322603358,0.03491138951550382,-9338.825,933882.5,196662.5,71600.0,16920.0,648700.0,50,826
4194,153953948,0.03488346040389142,-10252.775,1025277.5,191347.5,161100.0,17280.0,655550.0,50,826
4195,269681311,0.034855553635568304,-8761.775000000001,876177.5,187327.5,71800.0,17400.0,599650.0,50,826
4196,331901845,0.034827669192659845,-9141.625,914162.5,190342.5,109200.0,16120.0,598500.0,50,826
4197,348082689,0.03479980705730572,-10894.400000000001,1089440.0,194950.0,275200.0,16240.0,603050.0,50,826
4198,617368229,0.03477196721165987,-8899.050000000003,889905.0,198595.0,116000.0,15960.0,559350.0,50,826
4199,387692070,0.03474414963789054,-9845.100000000002,984510.0,194140.0,49600.0,17320.0,723450.0,50,826
4200,8325260,0.03471635431818023,-8644.95,864495.0,195215.0,210400.0,16280.0,442600.0,50,826
4201,628926865,0.034688581234725686,-9740.025,974002.5,179332.5,285800.0,15120.0,493750.0,50,826
4202,825981830,0.034660830369737904,-8316.95,831695.0,191645.0,86400.0,17400.0,536250.0,50,826
4203,125771647,0.034633101705442114,-9469.55,946955.0,199055.0,212300.0,16200.0,519400.0,50,826
4204,770921740,0.03460539522407776,-9547.700000000003,954770.0,185800.0,227300.0,15320.0,526350.0,50,826
4205,986022362,0.0345777109078985,-8247.7,824770.0,199160.0,199800.0,15160.0,410650.0,50,826
4206,712066138,0.034550048739172175,-9652.475,965247.5,191947.5,154100.0,16600.0,602600.0,50,826
4207,719983013,0.034522408700180834,-7901.050000000001,790105.0,185635.0,155100.0,15520.0,433850.0,50,826
4208,9042900,0.034494790773220686,-10840.275000000003,1084027.5,194597.5,260500.0,15480.0,613450.0,50,826
4209,419083732,0.03446719494060211,-6457.125000000002,645712.5,184442.5,53200.0,14920.0,393150.0,50,826
4210,438616634,0.034439621184649626,-11563.525,1156352.5,196752.5,322000.0,16000.0,621600.0,50,826
4211,438927443,0.0344120694877019,-8479.949999999999,847995.0,191895.0,71300.0,15800.0,569000.0,50,826
4212,94993692,0.03438453983211174,-5402.925000000001,540292.5,181162.5,24800.0,14080.0,320250.0,50,826
4213,829640604,0.03435703220024605,-8070.974999999998,807097.5,179587.5,198500.0,15760.0,413250.0,50,826
4214,168855084,0.03432954657448586,-10397.1,1039710.0,200360.0,257200.0,16200.0,565950.0,50,826
4215,511584580,0.034302082937226266,-10838.925000000001,1083892.5,199952.5,176900.0,16040.0,691000.0,50,826
4216,731224170,0.03427464127087648,-9498.900000000001,949890.0,192790.0,191000.0,15800.0,550300.0,50,826
4217,402404194,0.03424722155785978,-12791.325,1279132.5,203172.5,426100.0,16360.0,633500.0,50,826
4218,869978862,0.034219823780613494,-11061.425000000001,1106142.5,194962.5,249500.0,15680.0,646000.0,50,826
4219,136303328,0.034192447921589,-9823.275,982327.5,189107.5,269300.0,16720.0,507200.0,50,826
4220,604076164,0.03416509396325173,-7355.825,735582.5,187842.5,52000.0,15040.0,480700.0,50,826
4221,816374163,0.034137761888081125,-10890.274999999998,1089027.5,196327.5,270800.0,15600.0,606300.0,50,826
4222,349657753,0.03411045167857066,-9580.375000000002,958037.5,193487.5,108200.0,16000.0,640350.0,50,826
4223,262793043,0.0340831633172278,-9737.249999999998,973725.0,195525.0,29200.0,16800.0,732200.0,50,826
4224,267194534,0.034055896786574016,-6457.250000000001,645725.0,176705.0,62300.0,16120.0,390600.0,50,826
4225,952142695,0.03402865206914476,-12030.5,1203050.0,199480.0,226900.0,17520.0,759150.0,50,826
4226,604138822,0.034001429147489444,-9434.675000000001,943467.5,196077.5,79000.0,16840.0,651550.0,50,826
4227,764985362,0.03397422800417145,-8971.675,897167.5,190867.5,108400.0,16200.0,581700.0,50,826
4228,535666098,0.03394704862176811,-7837.425000000001,783742.5,187902.5,9200.0,16240.0,570400.0,50,826
4229,176940297,0.033919890982870696,-8764.724999999999,876472.5,193472.5,35700.0,16600.0,630700.0,50,826
4230,723116621,0.0338927550700844,-12790.775000000001,1279077.5,193997.5,382400.0,16680.0,686000.0,50,827
4231,200740991,0.033865640866028335,-8396.25,839625.0,187875.0,39600.0,16600.0,595550.0,50,827
4232,196832943,0.03383854835333551,-8154.65,815465.0,194015.0,112800.0,15400.0,493250.0,50,827
4233,903916291,0.03381147751465284,-9909.95,990995.0,195565.0,181300.0,17480.0,596650.0,50,827
4234,385128007,0.033784428332641114,-8257.25,825725.0,190715.0,46000.0,15960.0,573050.0,50,827
4235,653218763,0.033757400789975,-10800.050000000003,1080005.0,198545.0,243200.0,15960.0,622300.0,50,827
4236,752263208,0.03373039486934302,-10031.099999999999,1003110.0,198050.0,222500.0,16760.0,565800.0,50,827
4237,387833698,0.03370341055344754,-7454.050000000001,745405.0,192725.0,11600.0,15880.0,525200.0,50,827
4238,95431037,0.033676447825004785,-7334.375000000001,733437.5,185957.5,79200.0,16880.0,451400.0,50,827
4239,567670748,0.03364950666674478,-12406.074999999999,1240607.5,196657.5,187300.0,17600.0,839050.0,50,827
4240,106252597,0.033622587061411385,-10017.375000000002,1001737.5,198627.5,143200.0,17360.0,642550.0,50,827
4241,149568926,0.033595688991762254,-12008.174999999997,1200817.5,199327.5,261600.0,16840.0,723050.0,50,827
4242,715263246,0.03356881244056884,-8502.05,850205.0,196215.0,82600.0,16240.0,555150.0,50,827
4243,755620192,0.033541957390616384,-8994.774999999998,899477.5,197417.5,190700.0,15560.0,495800.0,50,828
4244,168125206,0.03351512382470389,-6462.325000000002,646232.5,177982.5,58200.0,15000.0,395050.0,50,828
4245,638314019,0.03348831172564413,-7383.924999999998,738392.5,179082.5,112400.0,14960.0,431950.0,50,828
4246,939133053,0.033461521076263614,-9461.550000000001,946155.0,194855.0,132200.0,17000.0,602100.0,50,828
4247,519145419,0.0334347518594026,-9389.449999999999,938945.0,191725.0,82500.0,17320.0,647400.0,50,828
4248,563257202,0.03340800405791508,-12427.3,1242730.0,201510.0,343300.0,16520.0,681400.0,50,828
4249,40024279,0.03338127765466875,-10882.925,1088292.5,201562.5,193600.0,16880.0,676250.0,50,828
4250,490830904,0.033354572632545015,-8905.699999999999,890570.0,191490.0,74700.0,16880.0,607500.0,50,828
4251,281989246,0.03332788897443898,-12144.899999999994,1214490.0,203150.0,322800.0,15840.0,672700.0,50,828
4252,614696493,0.03330122666325943,-7886.2,788620.0,194610.0,109600.0,16560.0,467850.0,50,828
4253,778997368,0.03327458568192882,-9736.025,973602.5,191712.5,118700.0,17240.0,645950.0,50,828
4254,603650497,0.03324796601338328,-8575.324999999997,857532.5,193142.5,166800.0,15640.0,481950.0,50,828
4255,939984330,0.03322136764057257,-5786.8,578680.0,180190.0,25800.0,14840.0,357850.0,50,828
4256,845273382,0.03319479054646011,-7171.374999999999,717137.5,181277.5,9200.0,17160.0,509500.0,50,828
4257,287697179,0.033168234714022936,-5952.124999999998,595212.5,178432.5,52500.0,15680.0,348600.0,50,830
4258,765453838,0.033141700126251714,-7205.074999999999,720507.5,190577.5,76400.0,16480.0,437050.0,50,830
4259,626927562,0.03311518676615071,-7587.024999999999,758702.5,181412.5,36800.0,17040.0,523450.0,50,830
4260,362129200,0.03308869461673779,-9750.0,975000.0,200370.0,154200.0,16680.0,603750.0,50,830
4261,803997371,0.033062223661044395,-9994.175000000001,999417.5,193497.5,204200.0,16520.0,585200.0,50,830
4262,336189861,0.03303577388211556,-11988.699999999999,1198870.0,199210.0,262200.0,16760.0,720700.0,50,830
4263,6815710,0.033009345263009866,-7892.375,789237.5,185387.5,111900.0,16000.0,475950.0,50,830
4264,103773895,0.032982937786799456,-6787.874999999999,678787.5,187957.5,46100.0,15680.0,429050.0,50,830
4265,954791854,0.03295655143657002,-6773.924999999998,677392.5,183912.5,28300.0,15880.0,449300.0,50,830
4266,466417261,0.03293018619542076,-10637.849999999999,1063785.0,193915.0,134400.0,16920.0,718550.0,50,830
4267,911054062,0.032903842046464425,-8878.725000000002,887872.5,195372.5,190800.0,15600.0,486100.0,50,830
4268,804142716,0.03287751897282725,-9447.025000000001,944702.5,194642.5,201700.0,14960.0,533400.0,50,830
4269,734510445,0.03285121695764899,-7544.250000000001,754425.0,184015.0,133500.0,15160.0,421750.0,50,830
4270,455425805,0.03282493598408287,-6787.674999999998,678767.5,187517.5,72700.0,15000.0,403550.0,50,830
4271,431062864,0.032798676035295606,-10643.449999999999,1064345.0,192635.0,222400.0,16560.0,632750.0,50,830
4272,986850890,0.032772437094467366,-5912.925,591292.5,183262.5,80300.0,15280.0,312450.0,50,831
4273,688251885,0.03274621914479179,-11454.85,1145485.0,195795.0,224500.0,17240.0,707950.0,50,831
4274,401593511,0.032720022169475955,-12633.400000000005,1263340.0,197830.0,347200.0,15760.0,702550.0,50,831
4275,578022199,0.032693846151740376,-9057.600000000002,905760.0,188930.0,176000.0,15680.0,525150.0,50,831
4276,466017823,0.03266769107481898,-6246.0,624600.0,189170.0,47000.0,14880.0,373550.0,50,831
4277,914651259,0.03264155692195913,-11219.124999999998,1121912.5,200502.5,306100.0,15360.0,599950.0,50,831
4278,569820890,0.03261544367642156,-8749.275,874927.5,184417.5,176900.0,14960.0,498650.0,50,831
4279,338922123,0.03258935132148042,-8138.224999999998,813822.5,176132.5,126700.0,16440.0,494550.0,50,831
4280,895137078,0.03256327984042324,-7325.1500000000015,732515.0,184785.0,156600.0,15080.0,376050.0,50,831
4281,836969335,0.032537229216550896,-8653.25,865325.0,192315.0,87300.0,16560.0,569150.0,50,831
4282,859291674,0.03251119943317766,-7266.15,726615.0,182415.0,156400.0,15600.0,372200.0,50,832
4283,85804429,0.03248519047363112,-7333.999999999998,733400.0,175530.0,72500.0,15320.0,470050.0,50,832
4284,940327136,0.03245920232125221,-8864.550000000001,886455.0,195375.0,138000.0,15480.0,537600.0,50,832
4285,877852529,0.03243323495939521,-8821.249999999998,882125.0,193175.0,51900.0,15600.0,621450.0,50,832
4286,740983184,0.032407288371427694,-9799.400000000001,979940.0,193320.0,155300.0,16920.0,614400.0,50,832
4287,567773601,0.03238136254073055,-7933.225000000001,793322.5,186622.5,123100.0,16000.0,467600.0,50,832
4288,193179377,0.03235545745069796,-9059.775,905977.5,192807.5,181100.0,15520.0,516550.0,50,832
4289,869979775,0.032329573084737405,-10307.125,1030712.5,197542.5,230600.0,17320.0,585250.0,50,832
4290,171844608,0.03230370942626962,-7543.900000000002,754390.0,182080.0,103500.0,16360.0,452450.0,50,833
4291,415448101,0.0322778664587286,-9971.024999999996,997102.5,194322.5,188500.0,17280.0,597000.0,50,833
4292,160817521,0.032252044165561614,-9614.300000000001,961430.0,195600.0,229400.0,16880.0,519550.0,50,833
4293,103016095,0.03222624253022916,-10346.474999999999,1034647.5,197537.5,201500.0,16960.0,618650.0,50,833
4294,885875586,0.032200461536204976,-8378.25,837825.0,193295.0,150100.0,16280.0,478150.0,50,833
4295,946565613,0.03217470116697601,-11218.575,1121857.5,196487.5,236500.0,16720.0,672150.0,50,833
4296,446324939,0.032148961406042426,-6367.775000000001,636777.5,188647.5,62700.0,15480.0,369950.0,50,833
4297,602237469,0.03212324223691759,-8043.825000000002,804382.5,180182.5,137300.0,16600.0,470300.0,50,833
4298,835350684,0.03209754364312806,-10242.5,1024250.0,199080.0,212400.0,16520.0,596250.0,50,833
4299,583651910,0.032071865608213554,-7405.4,740540.0,189370.0,92100.0,15920.0,443150.0,50,833
4300,225808452,0.03204620811572698,-11572.225,1157222.5,196812.5,297200.0,16360.0,646850.0,50,833
4301,131707525,0.0320205711492344,-9255.525000000001,925552.5,191192.5,127200.0,15560.0,591600.0,50,833
4302,676622464,0.03199495469231501,-11576.550000000003,1157655.0,201625.0,303100.0,16080.0,636850.0,50,833
4303,154394859,0.03196935872856116,-7635.625,763562.5,185602.5,31800.0,16760.0,529400.0,50,833
4304,178544636,0.03194378324157831,-12612.649999999998,1261265.0,199265.0,306400.0,17200.0,738400.0,50,833
4305,485570240,0.031918228214985044,-7290.700000000002,729070.0,186130.0,58800.0,16240.0,467900.0,50,833
4306,693203052,0.03189269363241305,-9292.749999999998,929275.0,192955.0,195100.0,16720.0,524500.0,50,833
4307,733340845,0.03186717947750712,-7400.125000000003,740012.5,184702.5,34800.0,16960.0,503550.0,50,833
