episode,worker,episode_cost,loss
930,1,1030505.0,16740415.0
931,2,678352.5,7725971.5
932,3,761350.0,9469455.0
933,0,754675.0,8874214.0
934,1,776677.5,9517992.0
935,2,547855.0,4560637.0
936,3,791665.0,9958459.0
937,0,765570.0,8941646.0
938,1,598595.0,5223538.5
939,2,718955.0,7820913.0
940,3,691352.5,7830884.5
941,0,660610.0,6694557.0
942,1,671925.0,8450890.0
943,2,630527.5,5983184.0
944,3,532027.5,4637680.5
945,0,739580.0,7950504.0
946,1,878590.0,13405985.0
947,2,360590.0,1676419.875
948,3,589452.5,5174823.0
949,0,850545.0,11611010.0
950,1,473275.0,2465483.0
951,2,710265.0,7355594.5
952,3,805992.5,9332722.0
953,0,542925.0,4717821.0
954,1,741645.0,8515769.0
955,2,447392.5,3106063.5
956,3,458267.5,3108485.0
957,0,424962.5,2586604.75
958,1,716232.5,8789376.0
959,2,433655.0,2314041.5
960,3,395720.0,1984629.625
961,0,609627.5,5565319.0
962,1,514825.0,4418037.0
963,2,626650.0,5416049.5
964,3,462627.5,3011391.5
965,0,736112.5,8484201.0
966,1,571232.5,4536989.5
967,2,620582.5,4814893.0
968,3,674385.0,8551961.0
969,0,603597.5,5298960.0
970,1,641600.0,6778819.0
971,2,608500.0,6153734.5
972,3,738965.0,9012851.0
973,0,797142.5,9693136.0
974,1,832072.5,12224838.0
975,2,582527.5,5114832.0
976,3,740195.0,8874227.0
977,0,871137.5,12636965.0
978,1,663970.0,6759114.0
979,2,536987.5,4703470.5
980,3,533295.0,4033499.5
981,0,738735.0,8851742.0
982,1,471892.5,2509976.0
983,2,509570.0,3679414.0
984,3,551127.5,4588753.0
985,0,400382.5,1827648.375
986,1,359690.0,2222654.0
987,2,531107.5,3823841.25
988,3,559120.0,4711898.5
989,0,339022.5,1413069.5
990,1,425442.5,2064186.0
991,2,497330.0,3974133.5
992,3,468867.5,2964436.0
993,0,913522.5,12636353.0
994,1,526225.0,4024536.75
995,2,494035.0,3817790.25
996,3,388917.5,1940711.625
997,0,492460.0,4027161.25
998,1,480835.0,3790426.5
999,2,565055.0,4550187.0
1000,3,447065.0,3465389.0
1001,0,737915.0,8019127.0
1002,1,643357.5,6151540.0
1003,2,609747.5,5390568.0
1004,3,695030.0,8753080.0
1005,0,738625.0,8220682.5
1006,1,379862.5,2383704.5
1007,2,426187.5,3190519.0
1008,3,818570.0,10111626.0
1009,0,542182.5,4742058.5
1010,1,632390.0,6412538.0
1011,2,741235.0,8281308.0
1012,3,469677.5,3074105.75
1013,0,523697.5,4029397.25
1014,1,494040.0,3628252.75
1015,2,603720.0,5152832.0
1016,3,807835.0,10903872.0
1017,0,575417.5,4814639.0
1018,1,453697.5,3254936.25
1019,2,628422.5,5250165.0
1020,3,399360.0,2486069.5
1021,0,580982.5,4761238.5
1022,1,491005.0,2892918.0
1023,2,701887.5,7781862.5
1024,3,470850.0,3274397.75
1025,0,624672.5,6579253.5
1026,1,526787.5,4636644.0
1027,2,615060.0,4935801.0
1028,3,603890.0,5706043.0
1029,0,511907.5,3144150.25
1030,1,743702.5,7542780.5
1031,2,578265.0,5084459.5
1032,3,566817.5,5034885.0
1033,0,659720.0,7441666.5
1034,1,824872.5,9045143.0
1035,2,698162.5,7757994.5
1036,3,321947.5,1076111.125
1037,0,674357.5,7956823.5
1038,1,503360.0,3823533.0
1039,2,398720.0,2441744.0
1040,3,466450.0,3333298.75
1041,0,799650.0,10001569.0
1042,1,442177.5,3064882.75
1043,2,734070.0,8647810.0
1044,3,593120.0,5426522.0
1045,0,671915.0,7788257.0
1046,1,806187.5,9925232.0
1047,2,468927.5,2929996.5
1048,3,488972.5,3264610.5
1049,0,497417.5,3416775.0
1050,1,673302.5,6849355.5
1051,2,782990.0,10016838.0
1052,3,470572.5,3661479.5
1053,0,585637.5,4904715.5
1054,1,694090.0,7972412.5
1055,2,497805.0,3566144.5
1056,3,544985.0,4347050.5
1057,0,693305.0,7528200.5
1058,1,827082.5,12441222.0
1059,2,442015.0,3058896.25
1060,3,562245.0,4622286.5
1061,0,736987.5,9237711.0
1062,1,641547.5,5994845.0
1063,2,531642.5,4349466.0
1064,3,449187.5,2721150.5
1065,0,407565.0,2140236.0
1066,1,742655.0,9274695.0
1067,2,672835.0,6758373.0
1068,3,715965.0,7251343.5
1069,0,879287.5,11419404.0
1070,1,551170.0,5282320.0
1071,2,329110.0,1466619.25
1072,3,430867.5,2466816.0
1073,0,866970.0,12435161.0
1074,1,798085.0,10278063.0
1075,2,503067.5,3155300.0
1076,3,630730.0,5896983.0
1077,0,963255.0,14640393.0
1078,1,855257.5,11467787.0
1079,2,634015.0,6149805.0
1080,3,593180.0,4425530.0
1081,0,776810.0,10091723.0
1082,1,498707.5,4066414.25
1083,2,668837.5,8236790.0
1084,3,766542.5,9382390.0
1085,0,508860.0,4264020.5
1086,1,557950.0,4539874.5
1087,2,804392.5,10261149.0
1088,3,494542.5,3702876.5
1089,0,1169705.0,24187584.0
1090,1,473645.0,3394039.5
1091,2,757540.0,8898722.0
1092,3,496917.5,4029315.0
1093,0,513242.5,4418858.0
1094,1,530287.5,3584419.75
1095,2,597457.5,5861748.0
1096,3,590197.5,6135980.0
1097,0,480240.0,3478250.25
1098,1,335525.0,1607120.875
1099,2,999932.5,16754129.0
1100,3,756717.5,9274725.0
1101,0,925120.0,14127215.0
1102,1,572085.0,3913211.0
1103,2,613057.5,6226402.5
1104,3,749997.5,9210014.0
1105,0,624010.0,6126905.0
1106,1,977065.0,15174001.0
1107,2,538367.5,4193667.5
1108,3,611797.5,5331757.0
1109,0,778257.5,9893662.0
1110,1,690877.5,8656523.0
1111,2,1020557.5,16275721.0
1112,3,641430.0,5885180.5
1113,0,433937.5,3223425.0
1114,1,690890.0,7793646.5
1115,2,598680.0,5788103.5
1116,3,629270.0,6071600.0
1117,0,1035317.5,18047510.0
1118,1,699410.0,6612662.5
1119,2,657332.5,6021283.5
1120,3,368837.5,1735085.0
1121,0,359837.5,1851093.5
1122,1,761562.5,9581216.0
1123,2,658817.5,7257283.5
1124,3,523547.5,3814909.75
1125,0,1024025.0,16085610.0
1126,1,1131482.5,22228120.0
1127,2,562045.0,4373768.5
1128,3,809017.5,10689392.0
1129,0,674377.5,6887892.0
1130,1,544032.5,4637511.0
1131,2,472185.0,3531492.0
1132,3,698455.0,7837191.0
1133,0,673832.5,7108844.5
1134,1,471032.5,3644458.75
1135,2,731085.0,8305333.0
1136,3,644057.5,6681931.5
1137,0,694540.0,7599701.5
1138,1,679725.0,7688647.0
1139,2,550365.0,4015965.5
1140,3,573682.5,5201785.5
1141,0,312785.0,1497556.375
1142,1,594827.5,4306386.5
1143,2,601745.0,6005927.0
1144,3,388010.0,1935107.5
1145,0,695552.5,6039677.0
1146,1,518297.5,4487884.5
1147,2,543450.0,4571259.0
1148,3,764982.5,8523336.0
1149,0,711690.0,7439688.5
1150,1,550555.0,4964873.0
1151,2,431047.5,2862522.75
1152,3,369320.0,1913905.75
1153,0,830890.0,10830296.0
1154,1,401300.0,2150901.75
1155,2,637117.5,5575146.0
1156,3,807787.5,9839557.0
1157,0,595862.5,5523544.0
1158,1,460977.5,2609606.5
1159,2,1012452.5,17338858.0
1160,3,631265.0,5769567.5
1161,0,856475.0,7696863.5
1162,1,789615.0,9776730.0
1163,2,777147.5,9063994.0
1164,3,512655.0,3948659.0
1165,0,593172.5,5184389.5
1166,1,787405.0,9795078.0
1167,2,543465.0,2891542.75
1168,3,734805.0,8674198.0
1169,0,642815.0,6195420.0
1170,1,494460.0,3612937.5
1171,2,471060.0,3282788.75
1172,3,884007.5,13712680.0
1173,0,587630.0,4068108.0
1174,1,418037.5,2456231.75
1175,2,528155.0,3888307.0
1176,3,346532.5,1778408.375
1177,0,427510.0,2412665.75
1178,1,344377.5,1589840.25
1179,2,383110.0,2074126.0
1180,3,521417.5,4450285.5
1181,0,594797.5,5131868.5
1182,1,673115.0,7460898.5
1183,2,643557.5,5591423.0
1184,3,401882.5,2233026.5
1185,0,671885.0,6711858.0
1186,1,372452.5,1945783.875
1187,2,520057.5,3827131.0
1188,3,876930.0,12043079.0
1189,0,453347.5,2799700.75
1190,1,341802.5,1612239.75
1191,2,417317.5,2493484.25
1192,3,286412.5,931388.9375
1193,0,457815.0,2278627.25
1194,1,515247.5,3652631.25
1195,2,574522.5,4826739.0
1196,3,582055.0,3911767.75
1197,0,525592.5,4053517.0
1198,1,688670.0,6611862.0
1199,2,702322.5,6644793.5
1200,3,253047.5,914934.3125
1201,0,592267.5,5811791.0
1202,1,298162.5,1125520.5
1203,2,796617.5,10542666.0
1204,3,539390.0,5174834.0
1205,0,426365.0,2602384.0
1206,1,542347.5,4323305.0
1207,2,618605.0,6023926.0
1208,3,706607.5,7769903.0
1209,0,311332.5,1031881.625
1210,1,424362.5,3075616.5
1211,2,493767.5,2884901.5
1212,3,312965.0,1337540.25
1213,0,563222.5,3480735.75
1214,1,533112.5,3611213.25
1215,2,586045.0,4377079.0
1216,3,518670.0,4012682.5
1217,0,437212.5,2288948.0
1218,1,483057.5,3162968.0
1219,2,484372.5,2679621.0
1220,3,651222.5,6427760.0
1221,0,629632.5,6905848.0
1222,1,767280.0,8611474.0
1223,2,422795.0,2924074.75
1224,3,545192.5,3403398.75
1225,0,623582.5,6350521.0
1226,1,516672.5,3140793.0
1227,2,472735.0,2543210.5
1228,3,535057.5,3564781.5
1229,0,759555.0,8346785.5
1230,1,719500.0,8109554.5
1231,2,476027.5,3170842.25
1232,3,606472.5,5393615.0
1233,0,460145.0,2913236.25
1234,1,620217.5,5180975.5
1235,2,370782.5,2019487.5
1236,3,620862.5,4584843.5
1237,0,650175.0,6968742.5
1238,1,476932.5,3161855.5
1239,2,426057.5,2531960.0
1240,3,588195.0,4660369.0
1241,0,490905.0,3219430.75
1242,1,522627.5,3622787.25
1243,2,314207.5,1457293.125
1244,3,464982.5,2698991.75
1245,0,441495.0,2591266.0
1246,1,395077.5,2534937.75
1247,2,435447.5,2687865.5
1248,3,309232.5,1087663.75
1249,0,361875.0,1585549.5
1250,1,549907.5,4509155.0
1251,2,600252.5,5720746.5
1252,3,470392.5,2416788.0
1253,0,348425.0,1418549.5
1254,1,488802.5,2958787.75
1255,2,475805.0,2236865.75
1256,3,609870.0,5366816.5
1257,0,240637.5,855301.5
1258,1,353930.0,1381253.375
1259,2,504325.0,3763652.5
1260,3,379047.5,2072094.375
1261,0,521275.0,3750553.0
1262,1,193625.0,454710.4375
1263,2,505795.0,4027108.5
1264,3,367310.0,1911306.875
1265,0,333805.0,1231467.25
1266,1,332870.0,1274668.375
1267,2,518890.0,3927603.5
1268,3,530942.5,3572929.5
1269,0,489262.5,2972502.75
1270,1,398910.0,1957725.375
1271,2,631600.0,4829048.5
1272,3,380125.0,1957453.375
1273,0,703305.0,7991120.0
1274,1,364837.5,2013287.875
1275,2,481452.5,3336772.0
1276,3,459425.0,2511482.25
1277,0,295220.0,1408070.5
1278,1,438845.0,2809922.75
1279,2,345940.0,1495784.125
1280,3,278135.0,1065784.5
1281,0,480562.5,2554159.25
1282,1,440462.5,2364865.0
1283,2,386357.5,1725470.375
1284,3,491007.5,3389855.25
1285,0,453947.5,2805392.75
1286,1,503145.0,3512976.75
1287,2,402242.5,2326738.5
1288,3,413487.5,2017697.625
1289,0,383152.5,2282879.5
1290,1,394232.5,2680062.75
1291,2,360227.5,1569531.75
1292,3,401232.5,2104280.0
1293,0,329492.5,1538705.375
1294,1,389050.0,1827169.375
1295,2,555775.0,4198387.0
1296,3,626282.5,6189360.0
1297,0,501940.0,2866368.75
1298,1,518962.5,3932558.0
1299,2,465312.5,2638656.5
1300,3,446957.5,2537575.75
1301,0,501547.5,3621975.25
1302,1,532465.0,3820634.5
1303,2,537750.0,3652162.0
1304,3,570702.5,5040403.5
1305,0,327940.0,1053868.125
1306,1,435285.0,2696941.5
1307,2,324340.0,916212.375
1308,3,555597.5,3799072.5
1309,0,456447.5,2347199.5
1310,1,367997.5,1631971.375
1311,2,450022.5,2892351.25
1312,3,544535.0,4663309.0
1313,0,345452.5,1617268.0
1314,1,440067.5,2596323.5
1315,2,469037.5,2647229.0
1316,3,627072.5,6107443.5
1317,0,564655.0,3507557.0
1318,1,426405.0,1691337.125
1319,2,345262.5,1811287.625
1320,3,483957.5,2919297.0
1321,0,467887.5,2696248.25
1322,1,366470.0,1520248.125
1323,2,417780.0,1951395.125
1324,3,432395.0,2638676.25
1325,0,480280.0,3515579.5
1326,1,355702.5,1353548.0
1327,2,482687.5,2606786.25
1328,3,546122.5,4922567.5
1329,0,454517.5,2416953.0
1330,1,433117.5,2610572.0
1331,2,505532.5,3367444.5
1332,3,558065.0,3649547.25
1333,0,451912.5,2672188.0
1334,1,410902.5,1895036.75
1335,2,466927.5,2412377.75
1336,3,402800.0,1938977.0
1337,0,427247.5,2365255.75
1338,1,557270.0,3814237.25
1339,2,370757.5,1677557.875
1340,3,630667.5,4893788.0
1341,0,574615.0,5001077.5
1342,1,496667.5,3375210.5
1343,2,553992.5,3771092.25
1344,3,384190.0,1636324.75
1345,0,581365.0,4313621.5
1346,1,468500.0,3099731.0
1347,2,566945.0,4986270.0
1348,3,505432.5,3363467.25
1349,0,739437.5,7216886.0
1350,1,520825.0,3255480.25
1351,2,495905.0,3007060.25
1352,3,339972.5,1296972.375
1353,0,486317.5,3080831.5
1354,1,457015.0,2694776.0
1355,2,424462.5,2382725.25
1356,3,502827.5,4129187.5
1357,0,484182.5,3303313.25
1358,1,572577.5,4298625.5
1359,2,488940.0,3037211.0
1360,3,458390.0,3102779.5
1361,0,573730.0,3846408.0
1362,1,464550.0,2514288.0
1363,2,556892.5,4214201.0
1364,3,481742.5,3285203.0
1365,0,569700.0,4554123.0
1366,1,311290.0,1227424.875
1367,2,505205.0,3331185.75
1368,3,631210.0,5473658.0
1369,0,428050.0,2641588.0
1370,1,338582.5,1316744.75
1371,2,474515.0,2700942.5
1372,3,617207.5,5141502.0
1373,0,473767.5,2634230.25
1374,1,339667.5,1375573.375
1375,2,287725.0,1260914.625
1376,3,368272.5,1648771.75
1377,0,480222.5,3544441.0
1378,1,568155.0,4642019.5
1379,2,543432.5,3742566.5
1380,3,353197.5,1754752.5
1381,0,413450.0,1904645.25
1382,1,481857.5,3340306.75
1383,2,604395.0,4787786.5
1384,3,420242.5,1945459.375
1385,0,508950.0,4175554.0
1386,1,461285.0,2587533.5
1387,2,452610.0,2581626.5
1388,3,465087.5,2622506.5
1389,0,640145.0,4864598.0
1390,1,552085.0,3757019.75
1391,2,470690.0,2826266.5
1392,3,461085.0,2735512.0
1393,0,412042.5,2262201.75
1394,1,361065.0,1544329.875
1395,2,576212.5,3796250.5
1396,3,451257.5,2759243.0
1397,0,523527.5,3478574.75
1398,1,325242.5,1567811.75
1399,2,501027.5,3088556.0
1400,3,528477.5,3442239.25
1401,0,574137.5,3830474.5
1402,1,584890.0,3852177.75
1403,2,379817.5,1607925.375
1404,3,537065.0,3728846.0
1405,0,535615.0,3502837.5
1406,1,520605.0,3089590.75
1407,2,380645.0,1778635.625
1408,3,448887.5,2656071.0
1409,0,546895.0,4399285.5
1410,1,392037.5,1935989.75
1411,2,295715.0,1003490.75
1412,3,308632.5,1307728.625
1413,0,339005.0,1744137.75
1414,1,410290.0,2772943.0
1415,2,414182.5,2300305.75
1416,3,276050.0,971795.875
1417,0,334285.0,1539733.875
1418,1,484705.0,2959563.0
1419,2,472770.0,3127245.0
1420,3,352340.0,1830926.0
1421,0,485660.0,3109527.5
1422,1,317245.0,1009837.625
1423,2,423935.0,1921360.875
1424,3,414447.5,1903094.0
1425,0,361997.5,1589299.125
1426,1,391260.0,1663131.75
1427,2,403917.5,1884098.125
1428,3,436872.5,2427835.25
1429,0,449297.5,2624134.5
1430,1,385847.5,1701718.875
1431,2,554572.5,5201226.5
1432,3,398185.0,1894927.75
1433,0,375872.5,1851265.625
1434,1,559140.0,3880109.0
1435,2,324962.5,1361510.125
1436,3,517020.0,3747304.5
1437,0,459030.0,2718289.75
1438,1,583635.0,3959901.0
1439,2,429062.5,2894403.75
1440,3,379765.0,1671882.875
1441,0,271417.5,1002784.0625
1442,1,505205.0,3417748.0
1443,2,311317.5,1116065.5
1444,3,531467.5,2874625.0
1445,0,348162.5,1579704.375
1446,1,447472.5,2988628.0
1447,2,498390.0,3439168.0
1448,3,541690.0,4279001.0
1449,0,404362.5,1694953.375
1450,1,370110.0,1888254.375
1451,2,471212.5,2501179.75
1452,3,404102.5,1931226.75
1453,0,512705.0,3124139.5
1454,1,434737.5,2260818.5
1455,2,535825.0,3590323.5
1456,3,435912.5,2419029.0
1457,0,501522.5,3502895.75
1458,1,482550.0,2672475.5
1459,2,504640.0,3389269.25
1460,3,412337.5,1971615.75
1461,0,653535.0,6164144.5
1462,1,366045.0,1522793.625
1463,2,418090.0,2187104.25
1464,3,326222.5,1537554.125
1465,0,416275.0,2481630.0
1466,1,378355.0,2050245.5
1467,2,503727.5,4240328.5
1468,3,379482.5,1511070.375
1469,0,345247.5,1633953.25
1470,1,533612.5,4449737.0
1471,2,450840.0,2531228.25
1472,3,383640.0,2098056.5
1473,0,334527.5,1377347.875
1474,1,628112.5,5184351.0
1475,2,382787.5,1579151.5
1476,3,586715.0,5303114.5
1477,0,350712.5,1539223.75
1478,1,463502.5,2793557.25
1479,2,650585.0,6311847.5
1480,3,618867.5,5616009.5
1481,0,479152.5,2872498.5
1482,1,505880.0,3064304.0
1483,2,369747.5,2330408.25
1484,3,381940.0,1720529.625
1485,0,427532.5,2361709.75
1486,1,396785.0,1719922.625
1487,2,483660.0,3540706.5
1488,3,522590.0,3832893.75
1489,0,624897.5,6283067.0
1490,1,547947.5,4332160.5
1491,2,267150.0,913199.4375
1492,3,418607.5,2214135.0
1493,0,514145.0,3738874.0
1494,1,543957.5,4277274.5
1495,2,654455.0,6087845.0
1496,3,562635.0,3684732.75
1497,0,509727.5,3738294.25
1498,1,356362.5,1526944.0
1499,2,515415.0,3863973.75
1500,3,315272.5,1280208.125
1501,0,489167.5,3614922.25
1502,1,465100.0,3281579.25
1503,2,398982.5,2226853.25
1504,3,514925.0,3970371.0
1505,0,386507.5,2094222.5
1506,1,364880.0,1904150.75
1507,2,376932.5,1773634.625
1508,3,453977.5,2049067.25
1509,0,514397.5,3621486.5
1510,1,344492.5,1709759.125
1511,2,358012.5,1509167.375
1512,3,394707.5,1727614.75
1513,0,602420.0,4153946.75
1514,1,510600.0,2850083.25
1515,2,368615.0,1325281.0
1516,3,306120.0,1014149.6875
1517,0,308640.0,933764.5625
1518,1,452277.5,2194556.75
1519,2,592307.5,4226770.5
1520,3,667107.5,6735558.5
1521,0,378727.5,2114524.5
1522,1,554910.0,5161643.0
1523,2,385355.0,1997431.625
1524,3,325257.5,1388616.25
1525,0,423927.5,2041472.0
1526,1,400272.5,2175255.0
1527,2,504852.5,3636937.0
1528,3,506247.5,3466481.5
1529,0,415020.0,2177572.75
1530,1,531900.0,3860597.5
1531,2,630102.5,5480799.0
1532,3,467727.5,2633213.0
1533,0,638822.5,6268235.0
1534,1,347990.0,1442982.5
1535,2,355395.0,1552458.25
1536,3,395960.0,2154652.25
1537,0,523962.5,4752029.0
1538,1,556515.0,3524561.0
1539,2,296210.0,1202502.75
1540,3,443840.0,2326153.0
1541,0,424812.5,2546150.75
1542,1,718817.5,6761643.0
1543,2,466865.0,2898130.25
1544,3,299205.0,1409723.25
1545,0,534672.5,3343561.0
1546,1,702512.5,5614561.0
1547,2,414865.0,1634063.625
1548,3,480510.0,3289625.5
1549,0,477320.0,3235285.0
1550,1,363985.0,1320719.125
1551,2,309137.5,1463797.375
1552,3,308735.0,1065863.875
1553,0,548762.5,3864439.25
1554,1,463577.5,2161337.75
1555,2,346895.0,1503793.875
1556,3,316780.0,1279785.125
1557,0,363027.5,1442377.0
1558,1,351372.5,1467688.375
1559,2,688187.5,6755847.5
1560,3,570407.5,4390700.5
1561,0,502657.5,2833256.0
1562,1,552975.0,4368026.0
1563,2,395825.0,2191341.75
1564,3,346935.0,1471727.25
1565,0,417490.0,2084169.0
1566,1,485007.5,3461972.75
1567,2,624472.5,6320598.5
1568,3,814947.5,9796464.0
1569,0,365427.5,1720570.875
1570,1,342847.5,1600366.25
1571,2,421000.0,2181079.5
1572,3,368252.5,1834705.5
1573,0,369560.0,1754301.375
1574,1,301995.0,1314183.0
1575,2,611867.5,4648448.5
1576,3,507845.0,3658151.5
1577,0,575755.0,3905808.0
1578,1,338950.0,1253999.875
1579,2,536427.5,4441743.5
1580,3,443527.5,3311769.5
1581,0,377802.5,2329551.25
1582,1,325902.5,1577687.75
1583,2,416845.0,1777024.5
1584,3,489342.5,3683071.0
1585,0,454440.0,2323443.75
1586,1,412670.0,2179651.0
1587,2,472937.5,3041301.0
1588,3,345637.5,1749604.25
1589,0,494645.0,4114938.75
1590,1,359015.0,1588231.625
1591,2,511615.0,2760204.75
1592,3,524305.0,4698709.0
1593,0,692507.5,7898729.5
1594,1,606847.5,5115494.5
1595,2,471245.0,3173567.25
1596,3,522310.0,3665297.5
1597,0,354880.0,1700058.375
1598,1,345482.5,1577521.25
1599,2,413730.0,2297823.0
1600,3,448027.5,2233718.5
1601,0,266217.5,923322.5
1602,1,343205.0,1838902.625
1603,2,315595.0,1283502.5
1604,3,323777.5,1104810.0
1605,0,301322.5,1059838.0
1606,1,233265.0,503504.375
1607,2,515890.0,4694252.0
1608,3,378222.5,1866120.25
1609,0,334525.0,1555926.0
1610,1,515960.0,3418355.75
1611,2,242882.5,773224.5
1612,3,297982.5,1075664.25
1613,0,445447.5,2178509.25
1614,1,538602.5,3141620.75
1615,2,535547.5,4661411.0
1616,3,364630.0,1513288.375
1617,0,369775.0,1444252.375
1618,1,366737.5,1890300.75
1619,2,455967.5,3516031.75
1620,3,393562.5,1740954.125
1621,0,346910.0,1522015.375
1622,1,360165.0,1417460.5
1623,2,379060.0,1969430.75
1624,3,379230.0,1797273.625
1625,0,328930.0,974902.8125
1626,1,455165.0,3079371.25
1627,2,398417.5,1928866.5
1628,3,359605.0,1892136.875
1629,0,400770.0,2094641.75
1630,1,457125.0,3330050.5
1631,2,332342.5,1457914.5
1632,3,212970.0,546494.5625
1633,0,338815.0,1309895.0
1634,1,552772.5,3917721.25
1635,2,285447.5,969812.6875
1636,3,290837.5,942158.5625
1637,0,339912.5,1635344.5
1638,1,346480.0,1463195.0
1639,2,480327.5,3256548.5
1640,3,312447.5,1473625.25
1641,0,419910.0,2794821.5
1642,1,341725.0,1654412.25
1643,2,319817.5,1155755.875
1644,3,410552.5,1974703.75
1645,0,404635.0,2250638.25
1646,1,689010.0,7003187.5
1647,2,320337.5,1441877.625
1648,3,354345.0,1680913.5
1649,0,347105.0,1859210.375
1650,1,297575.0,1091810.75
1651,2,463877.5,3012767.75
1652,3,542560.0,4550268.5
1653,0,299275.0,1263868.625
1654,1,358740.0,1859352.25
1655,2,261757.5,909674.0625
1656,3,335895.0,1479429.875
1657,0,411675.0,2028750.375
1658,1,490790.0,3255029.25
1659,2,298450.0,963632.125
1660,3,407375.0,2391194.25
1661,0,337705.0,1487847.0
1662,1,546300.0,4519575.0
1663,2,487190.0,3517773.0
1664,3,389435.0,1857199.5
1665,0,344785.0,1530552.25
1666,1,372502.5,1623970.0
1667,2,518395.0,3452824.5
1668,3,220437.5,643890.125
1669,0,318785.0,1375788.75
1670,1,376827.5,2306726.5
1671,2,260167.5,841832.0
1672,3,285370.0,768519.0
1673,0,383527.5,1963347.75
1674,1,325415.0,1295823.875
1675,2,382535.0,1413924.5
1676,3,527342.5,3156589.25
1677,0,490640.0,2874398.75
1678,1,419050.0,2803031.0
1679,2,357670.0,1759419.375
1680,3,562765.0,4876747.5
1681,0,367095.0,1584893.375
1682,1,267792.5,1003184.5625
1683,2,320460.0,1464894.375
1684,3,337127.5,1450294.75
1685,0,556597.5,3893985.75
1686,1,326835.0,1115542.125
1687,2,506865.0,4105733.25
1688,3,276182.5,829260.6875
1689,0,505805.0,3863881.25
1690,1,350555.0,1761250.875
1691,2,324680.0,1101173.25
1692,3,521107.5,3531291.0
1693,0,414230.0,2482395.75
1694,1,659577.5,5613433.5
1695,2,463662.5,3168142.75
1696,3,487847.5,3673743.0
1697,0,371342.5,1481038.5
1698,1,351170.0,1407217.25
1699,2,373977.5,1826316.75
1700,3,476907.5,3294522.5
1701,0,309547.5,1231261.5
1702,1,541830.0,3994120.75
1703,2,283710.0,902445.3125
1704,3,326610.0,1304187.875
1705,0,248817.5,807253.3125
1706,1,472187.5,3947361.5
1707,2,403492.5,1930056.625
1708,3,552797.5,4698964.0
1709,0,387250.0,1742458.0
1710,1,593325.0,4877907.0
1711,2,393502.5,2336368.5
1712,3,399482.5,2453556.25
1713,0,331665.0,1510967.625
1714,1,466295.0,2910011.75
1715,2,386272.5,1604547.25
1716,3,474567.5,2674476.75
1717,0,349317.5,1434140.625
1718,1,564455.0,3865193.75
1719,2,390932.5,2159157.75
1720,3,378135.0,2086387.25
1721,0,625432.5,5153222.0
1722,1,740977.5,8242556.0
1723,2,285872.5,1042611.3125
1724,3,407185.0,2165300.25
1725,0,416405.0,2374047.0
1726,1,588165.0,5827758.0
1727,2,242587.5,781928.625
1728,3,299057.5,1420106.625
1729,0,411515.0,2074125.375
1730,1,353185.0,1442569.625
1731,2,344595.0,1487804.0
1732,3,316152.5,1119036.375
1733,0,320515.0,1177742.0
1734,1,293595.0,1007123.125
1735,2,417540.0,2524641.25
1736,3,369047.5,1579438.5
1737,0,528005.0,3799571.5
1738,1,378912.5,2156569.75
1739,2,281567.5,1078528.5
1740,3,448565.0,2786802.5
1741,0,421190.0,2693918.5
1742,1,344540.0,1431506.125
1743,2,506482.5,3490795.25
1744,3,342790.0,1402567.375
1745,0,419825.0,2606043.5
1746,1,491330.0,3677493.75
1747,2,409475.0,2314101.75
1748,3,320540.0,1271450.25
1749,0,417627.5,2409762.75
1750,1,446942.5,2597531.75
1751,2,351220.0,1284006.625
1752,3,475442.5,2472855.5
1753,0,339642.5,1615269.25
1754,1,408232.5,2526151.75
1755,2,762665.0,8927271.0
1756,3,455302.5,2638220.5
1757,0,326310.0,1405589.875
1758,1,404335.0,2165616.25
1759,2,309907.5,1199164.5
1760,3,360432.5,1658993.375
1761,0,334400.0,1540691.25
1762,1,465662.5,2413726.5
1763,2,331770.0,1474988.25
1764,3,398582.5,2300766.75
1765,0,415597.5,1934289.125
1766,1,506097.5,3684765.5
1767,2,195132.5,324481.25
1768,3,447832.5,3189285.75
1769,0,378485.0,1964762.125
1770,1,346385.0,1663026.25
1771,2,294410.0,994734.125
1772,3,330192.5,1456185.375
1773,0,527247.5,3995479.75
1774,1,393872.5,1685211.75
1775,2,316097.5,1529522.5
1776,3,401552.5,2723677.0
1777,0,401435.0,2227424.75
1778,1,412257.5,1985496.625
1779,2,383402.5,2303002.0
1780,3,553240.0,4165228.0
1781,0,365435.0,1668277.75
1782,1,315112.5,1405672.875
1783,2,323367.5,1470754.625
1784,3,320410.0,1196126.125
1785,0,409117.5,1859052.375
1786,1,254512.5,701570.625
1787,2,278182.5,1065316.5
1788,3,274020.0,1031303.25
1789,0,441735.0,2973652.0
1790,1,377547.5,1746818.625
1791,2,342440.0,1723211.125
1792,3,337422.5,1646684.5
1793,0,407205.0,2100083.25
1794,1,370047.5,1532061.5
1795,2,449497.5,2794806.0
1796,3,252310.0,768218.0
1797,0,359942.5,1671165.25
1798,1,347077.5,1655171.125
1799,2,468422.5,3289235.25
1800,3,568792.5,5457189.5
1801,0,463800.0,2608203.75
1802,1,468905.0,2630881.25
1803,2,298922.5,943996.8125
1804,3,320467.5,910810.375
1805,0,371592.5,1534880.5
1806,1,623812.5,5514383.5
1807,2,475087.5,2909114.75
